Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/16 event_code: x071,111.0,487.0,1182.0,1780.0,249.0,1809.0,231.0,2289.0,173.0,433.0,521.0,1127.0
2020/08/16 event_code: x520,0.0,230.0,0.0,230.0,0.0,219.0,0.0,219.0,0.0,135.0,0.0,135.0
2020/08/16 counter: xx529,10.0,0.0,250.0,260.0,56.0,0.0,40.0,96.0,63.0,0.0,240.0,303.0
2020/08/16 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 event_code: x1270,0.0,165.0,0.0,165.0,0.0,140.0,0.0,140.0,0.0,94.0,0.0,94.0
2020/08/16 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 counter: x1519,29.0,68.0,284.0,381.0,83.0,1354.0,88.0,1525.0,41.0,174.0,91.0,306.0
2020/08/16 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 counter: x1559,3.0,22.0,497.0,522.0,35.0,81.0,13.0,129.0,11.0,29.0,124.0,164.0
2020/08/16 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 counter: x1549,9.0,164.0,13.0,186.0,7.0,151.0,12.0,170.0,5.0,95.0,7.0,107.0
2020/08/16 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 event_code: x1170,59.0,106.0,59.0,224.0,66.0,74.0,66.0,206.0,43.0,51.0,43.0,137.0
2020/08/16 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/16 event_code: x1540,25.0,0.0,4.0,29.0,36.0,0.0,33.0,69.0,12.0,0.0,11.0,23.0
