Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/07 event_code: x071,108.0,462.0,132.0,702.0,218.0,797.0,97.0,1112.0,190.0,952.0,120.0,1262.0
2020/08/07 event_code: x520,0.0,192.0,0.0,192.0,0.0,173.0,0.0,173.0,0.0,186.0,0.0,186.0
2020/08/07 counter: xx529,3.0,0.0,7.0,10.0,6.0,0.0,1.0,7.0,4.0,0.0,3.0,7.0
2020/08/07 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 event_code: x1270,0.0,192.0,0.0,192.0,0.0,173.0,0.0,173.0,0.0,186.0,0.0,186.0
2020/08/07 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 counter: x1589,6.0,33.0,2.0,41.0,0.0,97.0,7.0,104.0,0.0,65.0,12.0,77.0
2020/08/07 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 counter: x1519,6.0,45.0,12.0,63.0,103.0,315.0,4.0,422.0,62.0,480.0,2.0,544.0
2020/08/07 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 counter: x1549,7.0,192.0,5.0,204.0,18.0,212.0,3.0,233.0,28.0,221.0,13.0,262.0
2020/08/07 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 event_code: x1170,86.0,106.0,86.0,278.0,91.0,82.0,91.0,264.0,96.0,90.0,96.0,282.0
2020/08/07 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/07 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
