Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/03 event_code: x071,140.0,344.0,67.0,551.0,9.0,719.0,238.0,966.0,30.0,386.0,195.0,611.0
2020/08/03 event_code: x520,0.0,142.0,0.0,142.0,0.0,134.0,0.0,134.0,0.0,113.0,0.0,113.0
2020/08/03 counter: xx529,0.0,0.0,1.0,1.0,2.0,0.0,39.0,41.0,0.0,0.0,61.0,61.0
2020/08/03 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x1270,0.0,142.0,0.0,142.0,0.0,134.0,0.0,134.0,0.0,113.0,0.0,113.0
2020/08/03 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x1589,0.0,16.0,0.0,16.0,0.0,29.0,0.0,29.0,0.0,11.0,0.0,11.0
2020/08/03 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x1519,14.0,43.0,24.0,81.0,4.0,379.0,65.0,448.0,28.0,146.0,10.0,184.0
2020/08/03 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x1549,16.0,143.0,10.0,169.0,0.0,177.0,3.0,180.0,1.0,116.0,12.0,129.0
2020/08/03 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x1170,110.0,32.0,110.0,252.0,3.0,131.0,3.0,137.0,1.0,112.0,1.0,114.0
2020/08/03 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
