Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/11 event_code: x071,119.0,508.0,108.0,735.0,116.0,1178.0,121.0,1415.0,125.0,670.0,112.0,907.0
2020/08/11 event_code: x520,0.0,206.0,0.0,206.0,0.0,222.0,0.0,222.0,0.0,203.0,0.0,203.0
2020/08/11 counter: xx529,0.0,0.0,1.0,1.0,7.0,0.0,12.0,19.0,4.0,0.0,0.0,4.0
2020/08/11 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 event_code: x1270,0.0,191.0,0.0,191.0,0.0,174.0,0.0,174.0,0.0,184.0,0.0,184.0
2020/08/11 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 counter: x1519,14.0,97.0,3.0,114.0,19.0,734.0,13.0,766.0,33.0,255.0,5.0,293.0
2020/08/11 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 counter: x1549,14.0,191.0,4.0,209.0,8.0,181.0,3.0,192.0,3.0,193.0,8.0,204.0
2020/08/11 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 event_code: x1170,91.0,100.0,91.0,282.0,81.0,93.0,81.0,255.0,85.0,99.0,85.0,269.0
2020/08/11 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/11 event_code: x1540,1.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
