112,82519,,0.0,8529,,0.0,7071,558565,
113,92519,,0.0,9529,,0.0,7070,558661,
114,5521,873710,,5520,3839417,,7071,558691,
115,8071,942464,,72171,3839418,,7070,558790,
116,7529,,0.0,8070,3839471,,7071,564211,
117,8529,,0.0,8071,3840001,,7070,564282,
118,9529,,0.0,8070,3840184,,7071,564911,
119,5520,942464,,7071,3845020,,7070,564950,
120,92171,942465,,72170,3845020,,7071,564994,
121,8070,942533,,72589,,0.0,7070,566111,
122,8071,944418,,82589,,1.0,72519,,7.0
123,8070,944546,,92589,,0.0,82519,,0.0
124,9071,944912,,82271,3845021,,92519,,0.0
125,92170,944912,,82270,3845094,,5521,577511,
126,72589,,0.0,7070,38452160,,8071,650087,
127,82589,,1.0,8071,3845842,,7529,,0.0
128,92589,,0.0,82170,3848022,,8529,,0.0
129,82271,944913,,72549,,0.0,9529,,0.0
130,82270,944986,,82549,,1.0,5520,650088,
131,9070,945064,,92549,,0.0,92171,650089,
132,8071,945455,,8070,3848038,,8070,650175,
133,82170,947914,,8071,3848065,,9071,650919,
134,72549,,0.0,8070,3848508,,92170,650919,
135,82549,,1.0,7071,3857018,,72589,,0.0
136,92549,,0.0,7070,3857298,,82589,,0.0
137,8070,949029,,7071,3861762,,92589,,0.0
138,72519,,0.0,7070,3864128,,82271,650920,
139,82519,,0.0,7071,3871813,,9070,650971,
140,92519,,0.0,7070,3871816,,82270,650993,
141,5521,1007915,,72519,,3.0,8071,651655,
142,8071,1081004,,82519,,1.0,82170,653921,
143,7529,,0.0,92519,,0.0,72549,,0.0
144,8529,,0.0,5521,3880022,,82549,,1.0
145,9529,,0.0,8071,3888783,,92549,,0.0
146,5520,1081004,,7529,,0.0,8070,655437,
147,92171,1081005,,8529,,0.0,8071,655579,
148,8070,1081148,,9529,,0.0,8070,658157,
149,9071,1081785,,5520,3888784,,72519,,0.0
150,92170,1081786,,92171,3888785,,82519,,1.0
151,72589,,0.0,8070,3888994,,92519,,0.0
152,82589,,0.0,9071,3890650,,5521,700921,
153,92589,,0.0,92170,3890650,,8071,795618,
154,82271,1081786,,72589,,0.0,7529,,0.0
155,82270,1081859,,82589,,0.0,8529,,0.0
156,9070,1081901,,92589,,0.0,9529,,0.0
157,8071,1082311,,82271,3890651,,5520,795619,
158,82170,1084787,,82270,3890724,,92171,795620,
159,72549,,0.0,9070,3890747,,8070,795656,
160,82549,,1.0,9071,3890910,,9071,796213,
161,92549,,0.0,9070,3890959,,92170,796214,
162,8070,1085751,,8071,3891284,,72589,,0.0
163,72519,,0.0,82170,3893652,,82589,,0.0
164,82519,,0.0,72549,,0.0,92589,,0.0
165,92519,,0.0,82549,,1.0,82271,796214,
166,5521,1114787,,92549,,1.0,82270,796288,
167,8071,1161421,,8070,3893959,,9070,796331,
168,7529,,0.0,8071,3894401,,8071,796777,
169,8529,,0.0,8070,3895254,,82170,799215,
170,9529,,0.0,72519,,0.0,72549,,0.0
171,5520,1161422,,82519,,1.0,82549,,1.0
172,72171,1161423,,92519,,0.0,92549,,0.0
173,8070,1161451,,5521,3927652,,8070,800251,
174,7071,1164292,,8071,3973124,,8071,800265,
175,72170,1164292,,7529,,0.0,8070,800510,
176,72589,,0.0,8529,,0.0,8071,800529,
177,82589,,0.0,9529,,0.0,8070,800620,
178,92589,,0.0,5520,3973125,,8071,800667,
179,82271,1164293,,72171,3973126,,8070,800771,
180,82270,1164366,,8070,3973275,,8071,800795,
181,7070,1164410,,9071,3973734,,8070,803260,
182,8071,1165034,,9070,3973988,,72519,,0.0
183,82170,1167294,,8071,3974359,,82519,,4.0
184,72549,,0.0,8070,3974528,,92519,,0.0
185,82549,,1.0,8071,3977870,,5521,833215,
186,92549,,0.0,8070,3978087,,8071,948011,
187,8070,1168430,,8071,3978317,,7529,,0.0
188,8071,1169085,,8070,3978372,,8529,,0.0
189,8070,12170450,,7071,3983842,,9529,,0.0
190,72519,,0.0,72170,3983842,,5520,948012,
191,82519,,1.0,72589,,0.0,72171,948013,
192,92519,,0.0,82589,,3.0,8070,948213,
193,5521,1197294,,92589,,1.0,7071,950791,
194,8071,1274568,,82271,3983843,,72170,950791,
195,7529,,0.0,82270,3983916,,72589,,0.0
196,8529,,0.0,7070,3984012,,82589,,0.0
197,9529,,0.0,8071,3984617,,92589,,0.0
198,5520,1274569,,82170,3986844,,82271,950792,
199,92171,1274570,,72549,,0.0,82270,950865,
200,8070,1274642,,82549,,1.0,7070,950932,
201,8071,1274690,,92549,,0.0,8071,951321,
202,8070,1274801,,8070,3987432,,8070,951398,
203,7071,1277176,,8071,4010205,,8071,951462,
204,7070,1277246,,8070,4013176,,82170,953793,
205,9071,1279851,,72519,,0.0,72549,,0.0
206,92170,1279851,,82519,,1.0,82549,,2.0
207,72589,,1.0,92519,,0.0,92549,,0.0
208,82589,,1.0,5521,4016844,,8070,955123,
209,92589,,0.0,8071,4019273,,8071,955147,
210,82271,1279852,,7529,,0.0,8070,955158,
211,82270,1279925,,8529,,0.0,8071,955184,
212,9070,1280102,,9529,,0.0,8070,957230,
213,8071,1280573,,5520,4019274,,72519,,0.0
214,82170,1282853,,92171,4019275,,82519,,2.0
215,72549,,0.0,8070,4019465,,92519,,0.0
216,82549,,1.0,9071,4020323,,5521,987793,
217,92549,,0.0,92170,4020323,,8071,1300617,
218,8070,1284344,,72589,,0.0,7529,,0.0
219,72519,,0.0,82589,,0.0,8529,,0.0
220,82519,,0.0,92589,,0.0,9529,,0.0
221,92519,,0.0,82271,4020324,,5520,1300618,
222,5521,1322853,,9070,4020354,,92171,1300619,
223,8071,13421600,,82270,4020397,,8070,1300672,
224,7529,,0.0,8071,4020748,,8071,1300685,
225,8529,,0.0,8070,4020764,,8070,1300822,
226,9529,,0.0,8071,4020784,,9071,1301309,
227,5520,13421600,,8070,4023190,,92170,1301309,
228,72171,13421601,,82170,4023325,,72589,,0.0
229,8070,1341766,,72549,,0.0,82589,,1.0
230,7071,1343010,,82549,,2.0,92589,,0.0
231,72170,1343010,,92549,,0.0,82271,1301310,
232,72589,,0.0,8071,4023356,,82270,1301383,
233,82589,,0.0,8070,4023947,,9070,1301439,
234,92589,,0.0,72519,,0.0,9071,1301658,
235,82271,1343011,,82519,,1.0,9070,13021708,
236,7070,1343073,,92519,,0.0,8071,1302125,
237,82270,1343084,,5521,4080325,,82170,1304311,
238,8071,1343405,,8071,4091877,,72549,,0.0
239,82170,1346012,,7529,,0.0,82549,,1.0
240,72549,,0.0,8529,,0.0,92549,,1.0
241,82549,,1.0,9529,,0.0,8070,1304995,
242,92549,,0.0,5520,4091878,,8071,1305014,
243,8070,1348102,,72171,4091879,,8070,1305094,
244,8071,1348382,,8070,4092050,,8071,1305150,
245,8070,1348634,,8071,4092380,,8070,1305186,
246,72519,,0.0,8070,4092417,,8071,1305440,
247,82519,,1.0,8071,4092520,,8070,1305780,
248,92519,,0.0,8070,4092780,,72519,,0.0
249,5521,1386012,,8071,4093900,,82519,,3.0
250,7071,1521880,,8070,4094867,,92519,,0.0
251,7070,1521909,,8071,4095912,,5521,1338311,
252,7071,1521957,,8070,4099240,,8071,6980653,
253,7070,1521998,,7071,4146526,,7529,,0.0
254,8071,1522647,,72170,4146526,,8529,,0.0
255,7529,,2.0,72589,,0.0,9529,,0.0
256,8529,,0.0,82589,,4.0,5520,6980654,
257,9529,,0.0,92589,,0.0,72171,6980655,
258,5520,1522647,,82271,4146527,,8070,6980781,
259,92171,1522648,,7070,4146579,,7071,6983618,
260,8070,1522942,,82270,4146600,,72170,6983618,
261,7071,1523448,,8071,4147180,,72589,,0.0
262,7070,1523539,,82170,4149528,,82589,,0.0
263,7071,1524025,,72549,,0.0,92589,,0.0
264,7070,1524334,,82549,,1.0,82271,6983619,
265,8071,1527351,,92549,,0.0,82270,6983692,
266,8070,1527366,,8070,4150431,,7070,6983694,
267,8071,1527412,,8071,4150443,,7071,6983720,
268,8070,1527503,,8070,4150513,,7070,6984015,
269,9071,1531127,,7071,4153766,,8071,6984847,
270,92170,1531128,,7070,4158234,,8070,6986531,
271,72589,,2.0,7071,4161345,,8071,6986568,
272,82589,,2.0,7070,4161985,,82170,6986620,
273,92589,,0.0,7071,4162025,,72549,,1.0
274,82271,1531129,,7070,4162034,,82549,,2.0
275,82270,1531202,,7071,4162552,,92549,,0.0
276,9070,1531285,,7070,4162690,,8070,6986650,
277,8071,15321715,,7071,4164216,,8071,6986677,
278,82170,1534130,,7070,4166017,,8070,6986749,
279,72549,,0.0,7071,4166947,,72519,,0.0
280,82549,,1.0,7070,4168005,,82519,,1.0
281,92549,,0.0,7071,4172382,,92519,,0.0
282,8070,1535086,,7070,4172400,,5521,7033620,
283,72519,,0.0,7071,4172891,,8071,7320852,
284,82519,,0.0,7070,4179485,,7529,,0.0
285,92519,,0.0,8071,4182068,,8529,,0.0
286,5521,1574130,,8070,4183207,,9529,,0.0
287,8071,1658756,,7071,4184183,,5520,7320852,
288,7529,,0.0,7070,4185007,,72171,7320853,
289,8529,,0.0,7071,4190306,,8070,7321011,
290,9529,,0.0,7070,4193983,,7071,7325411,
291,5520,1658756,,7071,4195635,,72170,7325412,
292,72171,1658757,,7070,4195677,,72589,,0.0
293,8070,16258987,,7071,4198877,,82589,,0.0
294,8071,1659762,,7070,4199044,,92589,,0.0
295,8070,1659811,,7071,4199900,,82271,7325413,
296,7071,1660574,,7070,4206318,,82270,7325486,
297,72170,1660574,,72519,,13.0,7070,7325668,
298,72589,,0.0,82519,,2.0,7071,7325761,
299,82589,,1.0,92519,,0.0,7070,7325869,
300,92589,,0.0,5521,4206528,,8071,7326346,
301,82271,1660575,,8071,4207624,,82170,7328414,
302,82270,1660648,,7529,,0.0,72549,,1.0
303,7070,1660696,,8529,,0.0,82549,,1.0
304,7071,1660815,,9529,,0.0,92549,,0.0
305,7070,1660888,,5520,4207625,,8070,7328769,
306,8071,1661588,,72171,4207626,,8071,7328800,
307,82170,1663576,,8070,4207801,,8070,7329022,
308,72549,,1.0,8071,4208112,,72519,,0.0
309,82549,,1.0,8070,4208174,,82519,,1.0
310,92549,,0.0,7071,4219965,,92519,,0.0
311,8070,1665742,,72170,4219966,,5521,7378414,
312,72519,,0.0,72589,,0.0,8071,7517521,
313,82519,,0.0,82589,,1.0,7529,,0.0
314,92519,,0.0,92589,,0.0,8529,,0.0
315,5521,1693576,,82271,4219967,,9529,,0.0
316,8071,5977306,,7070,4220024,,5520,7517522,
317,7529,,0.0,82270,4220040,,72171,7517523,
318,8529,,0.0,8071,4221468,,8070,7517825,
319,9529,,0.0,82170,4222968,,8071,72519570,
320,5520,5977306,,72549,,0.0,8070,72519598,
321,92171,5977307,,82549,,1.0,7071,7520138,
322,8070,5977415,,92549,,0.0,72170,7520139,
323,9071,5977981,,8070,4224495,,72589,,0.0
324,92170,5977981,,8071,4224579,,82589,,1.0
325,72589,,0.0,8070,4225973,,92589,,0.0
326,82589,,0.0,8071,4230877,,82271,7520139,
327,92589,,0.0,8070,4230963,,82270,7520212,
328,82271,5977982,,8071,4231161,,7070,7520390,
329,82270,5978055,,8070,4232408,,8071,7520980,
330,9070,5978099,,7071,4278561,,82170,7523140,
331,8071,5978685,,7070,4279282,,72549,,0.0
332,82170,5980983,,7071,4279778,,82549,,1.0
333,72549,,0.0,7070,4279851,,92549,,0.0
334,82549,,1.0,7071,4280829,,8070,7524872,
335,92549,,0.0,7070,4280889,,72519,,0.0
336,8070,5981373,,7071,4281072,,82519,,0.0
337,72519,,0.0,72519,,4.0,92519,,0.0
338,82519,,0.0,82519,,3.0,5521,7570140,
339,92519,,0.0,92519,,0.0,8071,72589360,
340,5521,6012983,,5521,4282968,,7529,,0.0
341,8071,8118074,,7070,4287200,,8529,,0.0
342,7529,,0.0,8071,4288148,,9529,,0.0
343,8529,,0.0,7529,,0.0,5520,72589361,
344,9529,,0.0,8529,,0.0,92171,72589362,
345,5520,8118074,,9529,,0.0,8070,72589600,
346,72171,8118075,,5520,4288148,,9071,7590118,
347,8070,8118254,,92171,4288149,,92170,7590118,
348,7071,8119068,,8070,4288330,,72589,,0.0
349,72170,8119068,,9071,4290786,,82589,,0.0
350,72589,,0.0,92170,4290787,,92589,,0.0
351,82589,,0.0,72589,,0.0,82271,7590119,
352,92589,,0.0,82589,,0.0,82270,7590192,
353,82271,8119069,,92589,,0.0,9070,7590195,
354,82270,8119142,,82271,4290788,,9071,7590216,
355,7070,8119203,,9070,4290855,,9070,7590236,
356,8071,8119603,,82270,4290861,,8071,7590634,
357,82170,8122070,,8071,42912160,,8070,7592954,
358,72549,,0.0,82170,4293789,,8071,7592967,
359,82549,,1.0,72549,,0.0,82170,7593120,
360,92549,,0.0,82549,,1.0,72549,,0.0
361,8070,8122847,,92549,,0.0,82549,,2.0
362,72519,,0.0,8070,4294416,,92549,,1.0
363,82519,,0.0,8071,4302027,,8070,7593214,
364,92519,,0.0,8070,4302056,,8071,7593227,
365,5521,8179070,,8071,4302249,,8070,7593309,
366,8071,8234408,,8070,4308782,,8071,7593475,
367,7529,,0.0,8071,4318166,,8070,7595600,
368,8529,,0.0,72519,,0.0,72519,,0.0
369,9529,,0.0,82519,,3.0,82519,,2.0
370,5520,8234408,,92519,,0.0,92519,,0.0
371,92171,8234409,,5521,4323789,,5521,7648120,
372,8070,8234548,,8070,4324099,,8071,7834078,
373,9071,8235142,,8071,4325484,,7529,,0.0
374,92170,8235142,,7529,,0.0,8529,,0.0
375,72589,,0.0,8529,,0.0,9529,,0.0
376,82589,,0.0,9529,,0.0,5520,7834079,
377,92589,,0.0,5520,4325485,,92171,7834080,
378,82271,8235143,,92171,4325486,,8070,7834214,
379,82270,8235216,,8070,4325882,,9071,7834741,
380,9070,8235291,,9071,4326628,,92170,7834742,
381,8071,8235809,,92170,4326628,,72589,,0.0
382,82170,8238144,,72589,,0.0,82589,,0.0
383,72549,,0.0,82589,,0.0,92589,,0.0
384,82549,,1.0,92589,,0.0,82271,7834743,
385,92549,,0.0,82271,4326629,,82270,7834816,
386,8070,8240672,,9070,4326680,,9070,7834930,
387,72519,,0.0,82270,4326702,,8071,7835410,
388,82519,,0.0,8071,43227038,,82170,7837744,
389,92519,,0.0,82170,4329630,,72549,,0.0
390,5521,8272144,,72549,,0.0,82549,,1.0
391,8071,8323244,,82549,,1.0,92549,,0.0
392,7529,,0.0,92549,,0.0,8070,7838358,
393,8529,,0.0,8070,4330208,,8071,7838565,
394,9529,,0.0,8071,4350242,,8070,7839455,
395,5520,8323245,,8070,4351358,,72519,,0.0
396,92171,8323246,,8071,4351440,,82519,,1.0
397,8070,8323417,,8070,4351542,,92519,,0.0
398,9071,8323963,,8071,4351769,,5521,7867744,
399,92170,8323964,,8070,4351797,,8071,7871996,
400,72589,,0.0,8071,43251918,,7529,,0.0
401,82589,,0.0,8070,43251947,,8529,,0.0
402,92589,,0.0,8071,4352094,,9529,,0.0
403,82271,8323964,,8070,4352123,,5520,7871997,
404,82270,8324037,,8071,4352606,,92171,7871998,
405,9070,8324059,,8070,4352626,,8070,7872203,
406,8071,8324448,,8071,4352850,,9071,7872633,
407,82170,8326965,,8070,4352879,,92170,7872634,
408,72549,,0.0,8071,4353228,,72589,,0.0
409,82549,,1.0,8070,4354102,,82589,,0.0
410,92549,,0.0,8071,4354139,,92589,,0.0
411,8070,8328250,,8070,4354210,,82271,7872635,
412,72519,,0.0,8071,4354258,,82270,78722708,
413,82519,,0.0,8070,4354542,,9070,7872920,
414,92519,,0.0,8071,4354581,,8071,7873409,
415,5521,8377965,,8070,4356059,,82170,7875636,
416,8071,8511468,,8071,4356099,,72549,,0.0
417,7529,,0.0,8070,4359284,,82549,,1.0
418,8529,,0.0,8071,4359422,,92549,,0.0
419,9529,,0.0,8070,4359516,,8070,7875747,
420,5520,8511468,,8071,4359547,,8071,7875779,
421,72171,8511469,,8070,4359633,,8070,7875788,
422,8070,8511584,,8071,4359698,,8071,7875800,
423,7071,8512050,,8070,4359769,,8070,7875834,
424,72170,8512051,,8071,4360022,,8071,7875911,
425,72589,,0.0,8070,4360152,,8070,7876953,
426,82589,,0.0,8071,4360192,,8071,7877213,
427,92589,,0.0,8070,4360264,,8070,7877244,
428,82271,8512052,,8071,4360345,,72519,,0.0
429,82270,8512125,,8070,4360394,,82519,,4.0
430,7070,8512209,,8071,4360539,,92519,,0.0
431,8071,8512627,,8070,4360600,,5521,7920636,
432,82170,8515053,,8071,4376031,,9071,8103646,
433,72549,,0.0,8070,4376501,,9070,8105283,
434,82549,,1.0,8071,4377629,,8071,8109795,
435,92549,,0.0,8070,4379244,,7529,,0.0
436,8070,8517523,,8071,4386704,,8529,,0.0
437,72519,,0.0,8070,4389065,,9529,,1.0
438,82519,,0.0,72519,,0.0,5520,8109796,
439,92519,,0.0,82519,,22.0,92171,8109797,
440,5521,8572053,,92519,,0.0,8070,8109811,
441,8071,8593351,,5521,4389630,,8071,8109846,
442,7529,,0.0,8071,4391840,,8070,8109960,
443,8529,,0.0,7529,,0.0,9071,8110948,
444,9529,,0.0,8529,,0.0,92170,8110948,
445,5520,8593352,,9529,,0.0,72589,,0.0
446,92171,8593353,,5520,4391841,,82589,,1.0
447,8070,8593371,,92171,4391842,,92589,,0.0
448,8071,8593477,,8070,4391871,,82271,8110949,
449,8070,8593497,,8071,4392872,,82270,8111022,
450,9071,8594149,,8070,4393131,,9070,8111645,
451,92170,8594150,,9071,4393591,,9071,8111688,
452,72589,,0.0,92170,4393591,,9070,8111724,
453,82589,,1.0,72589,,0.0,9071,8111869,
454,92589,,0.0,82589,,1.0,9070,8111886,
455,82271,8594150,,92589,,0.0,9071,8112279,
456,9070,8594203,,82271,4393592,,9070,8112339,
457,82270,8594223,,9070,4393631,,8071,8112905,
458,8071,8594651,,82270,4393665,,82170,8113950,
459,82170,8597151,,8071,4393928,,72549,,0.0
460,72549,,0.0,82170,4396593,,82549,,1.0
461,82549,,1.0,72549,,0.0,92549,,3.0
462,92549,,0.0,82549,,1.0,8070,8115057,
463,8070,8597941,,92549,,0.0,8071,8115087,
464,72519,,0.0,8070,4397040,,8070,8115129,
465,82519,,0.0,72519,,0.0,8071,8115219,
466,92519,,0.0,82519,,0.0,8070,8115246,
467,5521,8644151,,92519,,0.0,8071,8115279,
468,8071,8829405,,5521,4426593,,8070,8115818,
469,7529,,0.0,8071,4426903,,72519,,0.0
470,8529,,0.0,7529,,0.0,82519,,3.0
471,9529,,0.0,8529,,0.0,92519,,0.0
472,5520,8829406,,9529,,0.0,5521,8147950,
473,92171,8829407,,5520,4426904,,8071,8283266,
474,8070,8829578,,92171,4426905,,7529,,0.0
475,9071,8830148,,8070,4426962,,8529,,0.0
476,92170,8830148,,9071,4427719,,9529,,0.0
477,72589,,0.0,92170,4427719,,5520,8283267,
478,82589,,0.0,72589,,0.0,92171,8283268,
479,92589,,0.0,82589,,0.0,8070,8283296,
480,82271,8830149,,92589,,0.0,9071,8283817,
481,82270,8830222,,82271,4427720,,92170,8283819,
482,9070,8830240,,9070,4427744,,72589,,0.0
483,8071,8830787,,82270,4427793,,82589,,0.0
484,82170,8833150,,8071,4428062,,92589,,0.0
485,72549,,0.0,82170,4430721,,82271,8283820,
486,82549,,1.0,72549,,0.0,82270,8283893,
487,92549,,0.0,82549,,1.0,9070,8283997,
488,8070,8834081,,92549,,0.0,8071,8284530,
489,72519,,0.0,8070,4431029,,82170,8286821,
490,82519,,0.0,8071,4431060,,72549,,0.0
491,92519,,0.0,8070,4431142,,82549,,1.0
492,5521,8884150,,8071,4444676,,92549,,0.0
493,8071,8886581,,8070,4445019,,8070,8287242,
494,7529,,0.0,8071,4481587,,8071,82872270,
495,8529,,0.0,8070,4481646,,8070,8287380,
496,9529,,0.0,8071,4481746,,8071,8287398,
497,5520,8886581,,8070,4483890,,8070,8287513,
498,72171,8886582,,8071,4483951,,8071,8287522,
499,8070,8886733,,8070,4483987,,8070,8287652,
500,7071,8887673,,8071,4489274,,8071,8287669,
501,72170,8887673,,8070,4489469,,8070,8287742,
502,72589,,0.0,72519,,0.0,8071,8287804,
503,82589,,0.0,82519,,6.0,8070,8287852,
504,92589,,0.0,92519,,0.0,8071,8288046,
505,82271,8887674,,5521,4490721,,8070,8288130,
506,7070,8887735,,8071,4494619,,8071,8288586,
507,82270,8887747,,7529,,0.0,8070,8289062,
508,8071,8888212,,8529,,0.0,72519,,0.0
509,82170,8890675,,9529,,0.0,82519,,7.0
510,72549,,0.0,5520,4494620,,92519,,0.0
511,82549,,1.0,92171,4494621,,5521,8323821,
512,92549,,0.0,8070,4494789,,8071,8503128,
513,8070,8891925,,9071,4495556,,7529,,0.0
514,72519,,0.0,92170,4495556,,8529,,0.0
515,82519,,0.0,72589,,0.0,9529,,0.0
516,92519,,0.0,82589,,0.0,5520,8503129,
517,5521,8922675,,92589,,0.0,92171,8503130,
518,8071,8929539,,82271,4495557,,8070,8503220,
519,7529,,0.0,9070,4495585,,9071,8503575,
520,8529,,0.0,82270,4495630,,92170,8503575,
521,9529,,0.0,8071,4495900,,72589,,0.0
522,5520,89292540,,82170,4498558,,82589,,0.0
523,92171,8929541,,72549,,0.0,92589,,0.0
524,8070,8929576,,82549,,1.0,82271,8503576,
525,9071,8930169,,92549,,0.0,82270,8503649,
526,92170,89302170,,8070,4499642,,9070,8503756,
527,72589,,0.0,8071,4521334,,9071,8503797,
528,82589,,0.0,8070,4521368,,9070,8503882,
529,92589,,0.0,8071,4521405,,8071,8504531,
530,82271,89302170,,8070,4521630,,82170,8506577,
531,82270,8930243,,8071,4521673,,72549,,0.0
532,9070,8930323,,8070,4521802,,82549,,1.0
533,8071,8930816,,8071,4523188,,92549,,1.0
534,82170,89332171,,8070,45232270,,8070,8506932,
535,72549,,0.0,8071,4523322,,8071,8507056,
536,82549,,1.0,8070,4523363,,8070,8507631,
537,92549,,0.0,8071,4523489,,72519,,0.0
538,8070,8934982,,8070,4524597,,82519,,1.0
539,72519,,0.0,8071,4524654,,92519,,0.0
540,82519,,0.0,8070,4530215,,5521,8538577,
541,92519,,0.0,8071,4530266,,8071,82540938,
