107,92519,,0.0,8529,,0.0,72549,,0.0
108,5521,2531809,,9529,,0.0,82549,,1.0
109,8071,2531832,,5520,5518195,,92549,,0.0
110,7529,,0.0,92171,5518196,,8070,10622647,
111,8529,,0.0,8070,5518222,,8071,10622663,
112,9529,,0.0,9071,52519161,,8070,10622900,
113,5520,2531833,,92170,52519161,,72519,,0.0
114,92171,2531834,,82271,52519161,,82519,,1.0
115,8070,2532144,,9070,52519180,,92519,,0.0
116,9071,2532984,,82270,52519234,,5521,10674646,
117,92170,2532985,,8071,52519532,,8071,10684258,
118,82271,2532985,,82170,5522162,,7529,,0.0
119,82270,2533058,,72549,,0.0,8529,,0.0
120,9070,2533126,,82549,,1.0,9529,,0.0
121,8071,2533450,,92549,,0.0,5520,10684259,
122,82170,2535986,,8070,5523977,,92171,10684260,
123,72549,,0.0,8071,5525813,,8070,10684434,
124,82549,,1.0,8070,5527337,,92540,10685761,
125,92549,,0.0,72519,,0.0,8071,10686322,
126,8070,2546803,,82519,,1.0,8070,10686392,
127,72519,,0.0,92519,,0.0,72519,,0.0
128,82519,,0.0,5521,5556162,,82519,,1.0
129,92519,,0.0,8071,5654363,,92519,,0.0
130,5521,2567986,,7529,,0.0,5521,10740761,
131,8071,2572102,,8529,,0.0,8071,10742088,
132,7529,,0.0,9529,,0.0,7529,,0.0
133,8529,,0.0,5520,5654363,,8529,,0.0
134,9529,,0.0,72171,5654364,,9529,,0.0
135,5520,2572103,,8070,5654529,,5520,10742089,
136,92171,2572104,,7071,5655086,,72171,10742090,
137,8070,2572233,,72170,5655087,,8070,10742163,
138,9071,2572806,,82271,5655087,,7071,10742722,
139,92170,2572806,,82270,56552160,,72170,10742722,
140,82271,2572807,,7070,5655211,,82271,10742722,
141,9070,2572865,,8071,5655525,,7070,10742777,
142,82270,2572880,,82170,5658088,,82270,10742795,
143,8071,2573253,,72549,,0.0,8071,10743235,
144,82170,2575808,,82549,,1.0,82170,10745723,
145,72549,,0.0,92549,,0.0,72549,,0.0
146,82549,,1.0,8070,5659055,,82549,,1.0
147,92549,,0.0,72519,,0.0,92549,,0.0
148,8070,2586775,,82519,,0.0,8070,10753363,
149,72519,,0.0,92519,,0.0,72519,,0.0
150,82519,,0.0,5521,5688088,,82519,,0.0
151,92519,,0.0,8071,5736052,,92519,,0.0
152,5521,2609808,,7529,,0.0,5521,10795723,
153,8071,2610390,,8529,,0.0,8071,10797129,
154,7529,,0.0,9529,,0.0,7529,,0.0
155,8529,,0.0,5520,5736053,,8529,,0.0
156,9529,,0.0,92171,5736054,,9529,,0.0
157,5520,2610391,,8070,5736235,,5520,10797130,
158,72171,2610392,,9071,5736918,,72171,10797131,
159,8070,2610411,,92170,5736918,,8070,10797224,
160,7071,2611047,,82271,5736919,,72540,10798632,
161,72170,2611048,,82270,5736992,,7071,10798688,
162,82271,2611048,,9070,5737008,,7070,10799141,
163,82270,2611121,,8071,5737374,,7071,10800304,
164,7070,2611138,,82170,5739920,,7070,10800536,
165,8071,2611518,,72549,,0.0,72519,,2.0
166,82170,2614049,,82549,,1.0,82519,,0.0
167,72549,,0.0,92549,,0.0,92519,,0.0
168,82549,,1.0,8070,5740613,,5521,10843632,
169,92549,,0.0,8071,5743667,,8071,10848285,
170,8070,2625714,,8070,5744648,,7529,,0.0
171,72519,,0.0,8071,5745744,,8529,,0.0
172,82519,,0.0,8070,5747688,,9529,,0.0
173,92519,,0.0,9071,5749996,,5520,10848286,
174,5521,26254049,,9070,5756772,,92171,10848287,
175,8071,2659476,,9071,5770036,,8070,10848406,
176,7529,,0.0,9070,5770289,,9071,10849128,
177,8529,,0.0,8071,5775964,,92170,10849129,
178,9529,,0.0,8070,5776399,,82271,10849129,
179,5520,2659476,,72519,,0.0,82270,10849202,
180,92171,2659477,,82519,,3.0,9070,10849261,
181,8070,2659586,,92519,,2.0,8071,10849603,
182,9071,2660627,,5521,5796920,,82170,10852130,
183,92170,2660628,,8071,25894748,,72549,,0.0
184,82271,2660628,,7529,,0.0,82549,,1.0
185,82270,2660701,,8529,,0.0,92549,,0.0
186,9070,2660809,,9529,,0.0,8070,10861939,
187,8071,2661194,,5520,25894749,,8071,10861988,
188,82170,2663629,,72171,25894750,,8070,10862061,
189,72549,,0.0,8070,25894771,,72519,,0.0
190,82549,,1.0,7071,25895289,,82519,,1.0
191,92549,,0.0,72170,25895290,,92519,,0.0
192,8070,2675475,,82271,25895290,,5521,10889131,
193,8071,2691051,,82270,25895363,,8071,10893430,
194,8070,2691408,,7070,25895413,,7529,,0.0
195,8071,2691457,,8071,25895741,,8529,,0.0
196,8070,2691919,,82170,25898291,,9529,,0.0
197,8071,2693487,,72549,,0.0,5520,10893431,
198,8070,2694275,,82549,,1.0,92171,10893432,
199,72519,,0.0,92549,,0.0,8070,10893576,
200,82519,,3.0,8070,25899909,,9071,10894030,
201,92519,,0.0,72519,,0.0,92170,10894030,
202,5521,22714629,,82519,,0.0,82271,10894031,
203,8071,22716753,,92519,,0.0,82270,10894104,
204,7529,,0.0,5521,5955291,,9070,10894146,
205,8529,,0.0,8071,10046460,,8071,10894470,
206,9529,,0.0,7529,,0.0,82170,10897032,
207,5520,22716753,,8529,,0.0,72549,,0.0
208,92171,22716754,,9529,,0.0,82549,,1.0
209,8070,22716814,,5520,10046461,,92549,,0.0
210,9071,22717959,,72171,10046462,,8070,10907748,
211,92170,22717959,,8070,10046649,,72519,,0.0
212,82271,22717959,,7071,10047041,,82519,,0.0
213,9070,22718028,,72170,10047041,,92519,,0.0
214,82270,22718032,,82271,10047042,,5521,10931032,
215,8071,22718484,,82270,10047115,,8071,10932151,
216,82170,2720960,,7070,10047158,,7529,,0.0
217,72549,,0.0,8071,10047466,,8529,,0.0
218,82549,,1.0,82170,10050043,,9529,,0.0
219,92549,,0.0,72549,,0.0,5520,10932152,
220,8070,2731857,,82549,,1.0,92171,10932153,
221,8071,2762619,,92549,,0.0,8070,10932233,
222,8070,2763077,,8070,10050193,,9071,10932602,
223,8071,2763126,,72519,,0.0,92170,10932602,
224,8070,2763350,,82519,,0.0,82271,10932603,
225,72519,,0.0,92519,,0.0,82270,10932676,
226,82519,,2.0,5521,10110043,,9070,10932758,
227,92519,,0.0,8071,10122383,,8071,10933116,
228,5521,2775960,,7529,,0.0,82170,10935604,
229,8071,2812520,,8529,,0.0,72549,,0.0
230,7529,,0.0,9529,,0.0,82549,,1.0
231,8529,,0.0,5520,10122384,,92549,,0.0
232,9529,,0.0,92171,10122385,,8070,10946422,
233,5520,2812521,,8070,10122541,,72519,,0.0
234,72171,2812522,,9071,10123226,,82519,,0.0
235,8070,2812779,,92170,10123226,,92519,,0.0
236,7071,2813355,,82271,10123227,,5521,10995604,
237,72170,2813355,,82270,10123300,,8071,10997901,
238,82271,2813355,,9070,10123313,,7529,,0.0
239,7070,2813383,,8071,10123640,,8529,,0.0
240,82270,2813428,,8070,10126185,,9529,,0.0
241,8071,2813742,,82170,10126228,,5520,10997902,
242,82170,2816356,,72549,,0.0,72171,10997903,
243,72549,,0.0,82549,,1.0,8070,10997945,
244,82549,,1.0,92549,,0.0,7071,10998693,
245,92549,,0.0,8071,101227185,,72170,10998693,
246,8070,28227012,,8070,10129246,,82271,10998694,
247,72519,,0.0,8071,10129831,,7070,10998761,
248,82519,,0.0,8070,10131466,,82270,10998767,
249,92519,,0.0,72519,,0.0,8071,10999136,
250,5521,2873356,,82519,,2.0,82170,11001695,
251,8071,2874947,,92519,,0.0,72549,,0.0
252,7529,,0.0,5521,10156228,,82549,,1.0
253,8529,,0.0,8071,10158337,,92549,,0.0
254,9529,,0.0,7529,,0.0,8070,11011105,
255,5520,2874948,,8529,,0.0,8071,11011409,
256,92171,2874949,,9529,,0.0,8070,11011423,
257,8070,2875299,,5520,10158337,,72519,,0.0
258,9071,2875887,,92171,10158338,,82519,,1.0
259,92170,2875888,,8070,10158505,,92519,,0.0
260,82271,2875888,,9071,10159258,,5521,11061695,
261,82270,2875961,,92170,10159258,,8071,11062873,
262,9070,2876004,,82271,10159259,,7529,,0.0
263,8071,2876392,,82270,10159332,,8529,,0.0
264,82170,2878889,,9070,10159333,,9529,,0.0
265,72549,,0.0,8071,10159662,,5520,11062874,
266,82549,,1.0,8070,10162252,,92171,11062875,
267,92549,,0.0,82170,10162260,,8070,11063006,
268,8070,2890301,,72549,,0.0,9071,11063863,
269,9071,2918146,,82549,,1.0,92170,11063864,
270,9070,2918971,,92549,,0.0,82271,11063864,
271,72519,,0.0,8071,10163037,,82270,11063937,
272,82519,,0.0,8070,10165855,,9070,11064002,
273,92519,,1.0,8071,10165921,,8071,11064358,
274,5521,2938889,,8070,10166320,,82170,11066865,
275,8071,2943639,,8071,102170786,,72549,,0.0
276,7529,,0.0,8070,10172193,,82549,,1.0
277,8529,,0.0,72519,,0.0,92549,,0.0
278,9529,,0.0,82519,,3.0,8070,11073558,
279,5520,2943640,,92519,,0.0,72519,,0.0
280,72171,2943641,,5521,10222260,,82519,,0.0
281,8070,2943765,,8071,10283375,,92519,,0.0
282,7071,2944349,,7529,,0.0,5521,11098865,
283,72170,2944350,,8529,,0.0,8071,11100736,
284,82271,2944350,,9529,,0.0,7529,,0.0
285,82270,2944423,,5520,10283376,,8529,,0.0
286,7070,2944423,,92171,10283377,,9529,,0.0
287,8071,2944696,,8070,10283832,,5520,11100737,
288,82170,2947351,,9071,10284565,,92171,11100738,
289,72549,,0.0,92170,10284565,,8070,11100835,
290,82549,,1.0,82271,10284565,,9071,11101561,
291,92549,,0.0,9070,10284596,,92170,11101561,
292,8070,2956041,,82270,10284638,,82271,11101562,
293,72519,,0.0,8071,10284931,,82270,11101635,
294,82519,,0.0,8070,10287508,,9070,11101666,
295,92519,,0.0,82170,10287566,,8071,11102006,
296,5521,2979351,,72549,,0.0,82170,11104563,
297,8071,2982424,,82549,,1.0,72549,,0.0
298,7529,,0.0,92549,,0.0,82549,,1.0
299,8529,,0.0,8071,10289116,,92549,,0.0
300,9529,,0.0,8070,10289143,,8070,11117963,
301,5520,2982425,,8071,10289411,,72519,,0.0
302,72171,2982426,,8070,10292141,,82519,,0.0
303,8070,2982731,,72519,,0.0,92519,,0.0
304,72540,2983927,,82519,,2.0,5521,11141563,
305,7071,2984179,,92519,,0.0,8071,11142593,
306,7070,2984460,,5521,10317566,,7529,,0.0
307,8071,2984953,,8071,10416667,,8529,,0.0
308,8070,2985330,,7529,,0.0,9529,,0.0
309,8071,2988023,,8529,,0.0,5520,11142594,
310,8070,2988578,,9529,,0.0,92171,11142595,
311,9071,29912589,,5520,10416668,,8070,11142748,
312,9070,2991819,,92171,10416669,,9071,11143396,
313,8071,2996024,,8070,10416775,,92170,11143396,
314,8070,2996076,,9071,10417858,,82271,11143397,
315,8071,2996127,,92170,10417859,,9070,11143416,
316,8070,2996787,,82271,10417859,,82270,11143470,
317,8071,2997143,,9070,10417908,,8071,11143745,
318,8070,2997707,,82270,10417932,,82170,11146398,
319,8071,2997895,,8071,10418277,,72549,,0.0
320,8070,2998233,,82170,10420860,,82549,,1.0
321,8071,2998598,,72549,,0.0,92549,,0.0
322,8070,3000233,,82549,,1.0,8070,11162101,
323,8071,3003403,,92549,,0.0,8071,11163099,
324,8070,3006030,,8070,10421368,,8070,11163137,
325,8071,3008570,,8071,10424857,,72519,,0.0
326,8070,3010731,,8070,10425958,,82519,,1.0
327,72519,,1.0,72519,,0.0,92519,,0.0
328,82519,,9.0,82519,,1.0,5521,11206398,
329,92519,,1.0,92519,,0.0,8071,11207240,
330,5521,3015927,,5521,10480860,,7529,,0.0
331,8071,3016737,,8071,10522180,,8529,,0.0
332,7529,,0.0,7529,,0.0,9529,,0.0
333,8529,,0.0,8529,,0.0,5520,11207241,
334,9529,,0.0,9529,,0.0,72171,11207242,
335,5520,3016738,,5520,10522181,,8070,11207324,
336,72171,3016739,,92171,10522182,,7071,11207731,
337,8070,3016767,,8070,10522408,,72170,11207731,
338,8071,3016848,,9071,10523503,,82271,11207732,
339,72160,3016848,,92170,10523503,,7070,11207755,
340,8070,3016869,,82271,10523504,,82270,11207805,
341,8071,3018401,,82270,10523577,,8071,11208112,
342,8070,3018918,,9070,10523613,,82170,11210733,
343,8071,3023896,,8071,10523917,,72549,,0.0
344,8070,3024710,,8070,10523935,,82549,,1.0
345,8071,3031456,,8071,10523963,,92549,,0.0
346,8070,3031948,,82170,10526505,,8070,11218865,
347,8071,3032450,,72549,,0.0,8071,11218891,
348,8070,3032984,,82549,,2.0,8070,11218982,
349,8071,3038365,,92549,,0.0,8071,11219014,
350,8070,3038546,,8070,105227101,,8070,11219110,
351,8071,3038670,,8071,10527636,,8071,11219145,
352,8070,3038869,,8070,10531915,,8070,11219372,
353,8071,3039101,,8071,10532636,,8071,11219384,
354,8070,3039217,,8070,10533190,,8070,11219620,
355,8071,3039424,,8071,102540228,,8071,11219655,
356,8070,3039900,,8070,102540845,,8070,11219740,
357,72519,,0.0,72519,,0.0,8071,11219784,
358,82519,,8.0,82519,,3.0,8070,11219863,
359,92519,,0.0,92519,,0.0,8071,11219924,
360,5521,3076849,,5521,10577505,,8070,11225529,
361,8071,3091507,,8071,10594707,,72519,,0.0
362,7529,,0.0,7529,,0.0,82519,,7.0
363,8529,,0.0,8529,,0.0,92519,,0.0
364,9529,,0.0,9529,,0.0,5521,11261733,
365,5520,3091508,,5520,10594708,,8071,11262438,
366,92171,3091509,,92171,10594709,,7529,,0.0
367,8070,3091635,,8070,10595022,,8529,,0.0
368,9071,3092463,,9071,10595619,,9529,,0.0
369,92170,3092464,,92170,10595619,,5520,11262439,
370,82271,3092464,,82271,10595620,,92171,11262440,
371,82270,3092537,,82270,10595693,,8070,11262516,
372,9070,3092552,,9070,10595713,,9071,11262998,
373,8071,3092924,,8071,10596019,,92170,11262999,
374,82170,3095465,,82170,10598621,,82271,11262999,
375,72549,,0.0,72549,,0.0,9070,11263048,
376,82549,,1.0,82549,,1.0,82270,11263072,
377,92549,,0.0,92549,,0.0,8071,11263418,
378,8070,3107504,,8070,10598768,,82170,11266000,
379,72519,,0.0,8071,10603290,,72549,,0.0
380,82519,,0.0,8070,10605487,,82549,,1.0
381,92519,,0.0,72519,,0.0,92549,,0.0
382,5521,3142465,,82519,,1.0,8070,11278039,
383,8071,3162005,,92519,,0.0,72519,,0.0
384,7529,,0.0,5521,10643621,,82519,,0.0
385,8529,,0.0,8071,10647018,,92519,,0.0
386,9529,,0.0,7529,,0.0,5521,113216000,
387,5520,3162006,,8529,,0.0,8071,11333779,
388,72171,3162007,,9529,,0.0,7529,,0.0
389,8070,3162413,,5520,10647019,,8529,,0.0
390,8071,3162456,,72171,10647020,,9529,,0.0
391,72160,3162456,,8070,10647223,,5520,11333780,
392,8070,3162584,,7071,10647708,,92171,11333781,
393,8071,3163064,,72170,10647708,,8070,11333848,
394,8070,3163115,,82271,10647709,,9071,11334405,
395,8071,3164672,,82270,10647782,,92170,11334406,
396,8070,3165444,,7070,10647833,,82271,11334406,
397,8071,3201431,,8071,10648275,,9070,11334469,
398,8070,3202141,,82170,10650710,,82270,11334479,
399,72519,,0.0,72549,,0.0,8071,11334810,
400,82519,,3.0,82549,,1.0,82170,11337407,
401,92519,,0.0,92549,,0.0,72549,,0.0
402,5521,3202456,,8070,10653312,,82549,,1.0
403,8071,3203603,,72519,,0.0,92549,,0.0
404,7529,,0.0,82519,,0.0,8070,11350793,
405,8529,,0.0,92519,,0.0,72519,,0.0
406,9529,,0.0,5521,10707710,,82519,,0.0
407,5520,3203604,,8071,10710955,,92519,,0.0
408,72171,3203605,,7529,,0.0,5521,11394407,
409,8070,3203948,,8529,,0.0,8071,11418569,
410,7071,3204426,,9529,,0.0,7529,,0.0
411,72170,3204426,,5520,10710956,,8529,,0.0
412,82271,3204427,,92171,10710957,,9529,,0.0
413,82270,3204500,,8070,10711197,,5520,11418570,
414,7070,3204585,,9071,10711770,,92171,11418571,
415,8071,3204947,,92170,10711770,,8070,11418731,
416,82170,3207428,,82271,10711771,,9071,11419561,
417,72549,,0.0,9070,10711828,,92170,11419563,
418,82549,,1.0,82270,10711844,,82271,11419563,
419,92549,,0.0,8071,10712159,,82270,11419636,
420,8070,3220990,,82170,10714772,,9070,11419654,
421,8071,3240909,,72549,,0.0,8071,11419997,
422,8070,3247006,,82549,,1.0,82170,11422564,
423,8071,3260223,,92549,,0.0,72549,,0.0
424,72519,,0.0,8070,10716357,,82549,,1.0
425,82519,,2.0,8071,10720933,,92549,,0.0
426,92519,,0.0,8070,10723872,,8070,11434915,
427,5521,3262428,,72519,,0.0,72519,,0.0
428,8070,3263051,,82519,,1.0,82519,,0.0
429,8071,3263610,,92519,,0.0,92519,,0.0
430,7529,,0.0,5521,10751772,,5521,11479564,
431,8529,,0.0,8071,11136774,,8071,11484770,
432,9529,,0.0,7529,,0.0,7529,,0.0
433,5520,3263611,,8529,,0.0,8529,,0.0
434,72171,3263612,,9529,,0.0,9529,,0.0
435,8070,3263785,,5520,11136775,,5520,11484771,
436,7071,3264588,,72171,11136776,,92171,11484772,
437,72170,3264588,,8070,11136802,,8070,11484892,
438,82271,32642589,,8071,11136865,,9071,11485547,
439,82270,3264662,,72160,11136866,,92170,11485547,
440,7070,3264667,,8070,11136940,,82271,11485548,
441,8071,3265146,,8071,11137298,,9070,11485585,
442,82170,3267590,,8070,11137424,,82270,11485621,
443,72549,,0.0,72519,,0.0,9071,11485631,
444,82549,,1.0,82519,,1.0,9070,11485672,
445,92549,,0.0,92519,,0.0,8071,11485995,
446,8070,3285350,,5521,11193866,,82170,114882549,
447,8071,32921713,,8071,11545716,,72549,,0.0
448,8070,3293084,,7529,,0.0,82549,,1.0
449,8071,3310909,,8529,,0.0,92549,,1.0
450,8070,3311068,,9529,,0.0,8070,11501622,
451,8071,3311097,,5520,11545716,,72519,,0.0
452,8070,3311140,,92171,11545717,,82519,,0.0
453,8071,3313975,,8070,11545778,,92519,,0.0
454,8070,3314144,,9071,11546768,,5521,115352549,
455,8071,3314326,,92170,11546769,,8071,11554390,
456,72519,,0.0,82271,11546769,,7529,,0.0
457,82519,,5.0,82270,11546842,,8529,,0.0
458,92519,,0.0,9070,11546861,,9529,,0.0
459,5521,3317590,,8071,11547129,,5520,11554391,
460,8070,3318564,,82170,112549770,,72171,11554392,
461,8071,3318964,,72549,,0.0,8070,11554469,
462,7529,,0.0,82549,,1.0,7071,11555119,
463,8529,,0.0,92549,,0.0,72170,11555120,
464,9529,,0.0,8070,112549868,,82271,11555120,
465,5520,3318965,,8071,112549925,,82270,115525193,
466,92171,3318966,,8070,11552484,,7070,11555244,
467,8070,33192170,,72519,,0.0,8071,11555585,
468,92540,3320467,,82519,,1.0,82170,11558121,
469,9071,3321019,,92519,,0.0,72549,,0.0
470,9070,3321216,,5521,11581770,,82549,,1.0
471,9071,3322250,,8071,14222500,,92549,,0.0
472,9070,3322470,,7529,,0.0,8070,11567893,
473,9071,3322505,,8529,,0.0,72519,,0.0
474,9070,3322943,,9529,,0.0,82519,,0.0
475,8071,3324597,,5520,14222501,,92519,,0.0
476,8070,3325907,,72171,14222502,,5521,11588121,
477,8071,3330945,,8070,14222654,,8071,11633388,
478,8070,3332158,,7071,14222990,,7529,,0.0
479,8071,3332686,,72170,14222991,,8529,,0.0
480,8070,33322711,,82271,14222991,,9529,,0.0
481,8071,3337460,,82270,14223064,,5520,11633389,
482,8070,3338161,,7070,14223102,,72171,11633390,
483,8071,3340901,,8071,14223461,,8070,11633569,
484,8070,3342988,,82170,14225992,,8071,11633753,
485,8071,3345733,,72549,,0.0,72160,11633753,
486,8070,3346991,,82549,,1.0,8070,11633801,
487,7071,3355607,,92549,,0.0,8071,11634265,
488,7070,3355648,,8070,14226214,,8070,11634539,
489,8071,3356475,,72519,,0.0,72519,,0.0
490,8070,3358459,,82519,,0.0,82519,,1.0
491,8071,3358484,,92519,,0.0,92519,,0.0
492,8070,3358588,,5521,14265992,,5521,11680753,
493,8071,33592160,,8071,14730616,,8071,11691926,
494,8070,3359611,,7529,,0.0,7529,,0.0
495,72519,,1.0,8529,,0.0,8529,,0.0
496,82519,,9.0,9529,,0.0,9529,,0.0
497,92519,,3.0,5520,14730617,,5520,11691926,
498,5521,3380467,,92171,14730618,,92171,11691927,
499,8071,3383471,,8070,14730832,,8070,11692049,
500,7529,,0.0,9071,14731583,,9071,116922589,
501,8529,,0.0,92170,14731584,,92170,116922589,
502,9529,,0.0,82271,14731584,,82271,11692590,
503,5520,3383472,,82270,14731657,,9070,11692645,
504,72171,3383473,,9070,14731663,,82270,11692663,
505,8070,3383675,,8071,14731979,,8071,11693006,
506,7071,3384426,,82170,14734585,,82170,116925591,
507,72170,3384427,,72549,,0.0,72549,,0.0
508,82271,3384427,,82549,,1.0,82549,,1.0
509,7070,3384484,,92549,,0.0,92549,,0.0
510,82270,3384500,,8070,14736286,,8070,121705715,
511,8071,3384908,,8071,14743525,,72519,,0.0
512,82170,3387428,,8070,14744706,,82519,,0.0
513,72549,,0.0,72519,,0.0,92519,,0.0
514,82549,,1.0,82519,,1.0,5521,117525591,
515,92549,,0.0,92519,,0.0,8071,11820893,
516,8070,3407339,,5521,14771585,,7529,,0.0
517,72519,,0.0,8071,14928211,,8529,,0.0
518,82519,,0.0,7529,,0.0,9529,,0.0
519,92519,,0.0,8529,,0.0,5520,11820894,
520,5521,3438428,,9529,,0.0,92171,11820895,
521,8071,3439733,,5520,14928211,,8070,11821085,
522,7529,,0.0,72171,14928212,,9071,11821513,
523,8529,,0.0,8070,14928287,,92170,11821513,
524,9529,,0.0,7071,14928868,,82271,11821514,
525,5520,3439733,,72170,14928868,,9070,11821551,
526,72171,3439734,,82271,14928869,,82270,11821587,
527,8070,3439813,,82270,14928942,,8071,11821956,
528,72540,3441235,,7070,14929004,,82170,11824515,
529,8071,3450082,,8071,14929354,,72549,,0.0
530,8070,3450501,,82170,14931870,,82549,,1.0
531,72519,,0.0,72549,,0.0,92549,,0.0
532,82519,,1.0,82549,,1.0,8070,11831006,
533,92519,,0.0,92549,,0.0,72519,,0.0
