106,8070,3842363,,8070,62559679,,5521,9870766,
107,72519,,0.0,9071,6568394,,8071,9872290,
108,82519,,0.0,9070,6569007,,7529,,0.0
109,92519,,0.0,72519,,0.0,8529,,0.0
110,5521,3865151,,82519,,2.0,9529,,0.0
111,8071,3865432,,92519,,1.0,5520,9872291,
112,7529,,0.0,5521,62589985,,92171,9872292,
113,8529,,0.0,8071,6643976,,8070,9872467,
114,9529,,0.0,7529,,0.0,9071,98732171,
115,5520,3865433,,8529,,0.0,92170,98732171,
116,92171,3865434,,9529,,0.0,82271,98732171,
117,8070,3865457,,5520,6643977,,82270,9873244,
118,9071,3866575,,92171,6643978,,9070,9873247,
119,92170,3866575,,8070,6644046,,8071,98732589,
120,82271,3866575,,9071,6645175,,82170,9876172,
121,82270,3866648,,92170,6645176,,72549,,0.0
122,9070,3866679,,82271,6645176,,82549,,1.0
123,8071,3867075,,82270,6645249,,92549,,0.0
124,82170,3869576,,9070,6645262,,8070,9883645,
125,72549,,0.0,8071,6645641,,8071,9883682,
126,82549,,1.0,82170,6648177,,8070,9883762,
127,92549,,0.0,72549,,0.0,8071,9883806,
128,8070,3879426,,82549,,1.0,8070,9883908,
129,72519,,0.0,92549,,0.0,8071,9883932,
130,82519,,0.0,8070,6648261,,8070,9884297,
131,92519,,0.0,8071,6670014,,8071,9884331,
132,5521,3901576,,8070,6670331,,8070,9884432,
133,8071,3901766,,72519,,0.0,8071,9884475,
134,7529,,0.0,82519,,1.0,8070,9884544,
135,8529,,0.0,92519,,0.0,8071,9884619,
136,9529,,0.0,5521,6695177,,8070,9884676,
137,5520,3901766,,9071,66925898,,8071,9884742,
138,92171,3901767,,9070,6695917,,8070,9884801,
139,8070,3902019,,9071,6695955,,8071,9884876,
140,9071,3902951,,9070,6696663,,8070,9884920,
141,92170,3902952,,9071,6696723,,8071,9885458,
142,82271,3902952,,9070,6697102,,8070,9889349,
143,82270,3903025,,8071,6698287,,72519,,0.0
144,9070,3903035,,7529,,0.0,82519,,9.0
145,8071,3903449,,8529,,0.0,92519,,0.0
146,82170,3905953,,9529,,3.0,5521,9910172,
147,72549,,0.0,5520,6698288,,8071,9913359,
148,82549,,1.0,92171,6698289,,7529,,0.0
149,92549,,0.0,8070,6698483,,8529,,0.0
150,8070,3915027,,9071,6699035,,9529,,0.0
151,72519,,0.0,92170,6699036,,5520,9913360,
152,82519,,0.0,82271,6699036,,72171,9913361,
153,92519,,0.0,82270,6699109,,8070,9913525,
154,5521,3939953,,9070,6699162,,7071,9913956,
155,8071,3941059,,8071,6699505,,72170,9913956,
156,7529,,0.0,82170,6702038,,82271,9913956,
157,8529,,0.0,72549,,0.0,82270,9914029,
158,9529,,0.0,82549,,1.0,7070,9914095,
159,5520,3941060,,92549,,0.0,8071,9914419,
160,72171,3941061,,8070,6702080,,8070,9916398,
161,8070,3941177,,8071,6707954,,8071,9916430,
162,7071,3941814,,8070,6711041,,82170,9916957,
163,72170,3941814,,8071,6711335,,72549,,0.0
164,82271,3941814,,8070,6711452,,82549,,2.0
165,82270,3941888,,8071,6714620,,92549,,0.0
166,7070,3941911,,8070,6721610,,8070,9923469,
167,8071,3942288,,8071,6726069,,8071,9924499,
168,82170,3944815,,8070,6726147,,8070,9925048,
169,72549,,0.0,8071,6726311,,72519,,0.0
170,82549,,1.0,8070,6726341,,82519,,1.0
171,92549,,0.0,8071,6726726,,92519,,0.0
172,8070,3956581,,8070,6726852,,5521,9950957,
173,8071,3977808,,8071,6726974,,8071,9959064,
174,8070,3979005,,8070,6727507,,7529,,0.0
175,72519,,0.0,8071,6728611,,8529,,0.0
176,82519,,1.0,8070,6729066,,9529,,0.0
177,92519,,0.0,8071,6730867,,5520,9959065,
178,5521,3984815,,8070,6731885,,92171,9959066,
179,8071,3985942,,8071,6731926,,8070,9959243,
180,7529,,0.0,8070,6732338,,9071,9959744,
181,8529,,0.0,8071,6732441,,92170,9959744,
182,9529,,0.0,8070,6740641,,82271,9959745,
183,5520,3985943,,8071,6740715,,9070,9959785,
184,92171,3985944,,72519,,0.0,82270,9959818,
185,8070,3986091,,82519,,12.0,8071,9960158,
186,9071,3988242,,92519,,0.0,82170,9962746,
187,92170,3988243,,5521,6747038,,72549,,0.0
188,82271,3988243,,8070,6747308,,82549,,1.0
189,82270,3988316,,8071,6747546,,92549,,0.0
190,9070,3988413,,7529,,0.0,8070,9974296,
191,9071,3988508,,8529,,0.0,72519,,0.0
192,9070,3988577,,9529,,0.0,82519,,0.0
193,8071,3988962,,5520,6747547,,92519,,0.0
194,82170,3991244,,92171,6747548,,5521,9996746,
195,72549,,0.0,8070,6747689,,7071,10000970,
196,82549,,1.0,9071,6748278,,7070,10001010,
197,92549,,1.0,92170,6748278,,8071,10001935,
198,8070,4005721,,82271,6748279,,7529,,1.0
199,8071,4020048,,9070,6748325,,8529,,0.0
200,8070,4020809,,82270,6748352,,9529,,0.0
201,8071,4032881,,8071,6748735,,5520,10001936,
202,8070,4036319,,82170,6751280,,72171,10001937,
203,72519,,0.0,72549,,0.0,8070,10002129,
204,82519,,2.0,82549,,1.0,7071,10002912,
205,92519,,0.0,92549,,0.0,72170,10002912,
206,5521,4042244,,8070,6752466,,82271,10002913,
207,8071,4043364,,8071,6765761,,82270,10002987,
208,7529,,0.0,8070,6766835,,7070,10003016,
209,8529,,0.0,8071,6772307,,8071,10003347,
210,9529,,0.0,8070,6776030,,82170,10005914,
211,5520,4043364,,8071,6777167,,72549,,0.0
212,92171,4043365,,8070,6784517,,82549,,1.0
213,8070,4043489,,8071,6784920,,92549,,0.0
214,9071,4044339,,8070,6791263,,8070,10012375,
215,92170,4044339,,8071,6796584,,8071,10012416,
216,82271,4044340,,8070,6796620,,8070,10012980,
217,9070,4044371,,8071,6796676,,8071,10013033,
218,82270,4044413,,8070,6796902,,8070,10016745,
219,8071,4044806,,8071,6796946,,72519,,0.0
220,82170,4047341,,8070,6797091,,82519,,2.0
221,72549,,0.0,8071,6797225,,92519,,0.0
222,82549,,1.0,8070,6797579,,5521,10052914,
223,92549,,0.0,8071,6798294,,8071,10054308,
224,8070,4057052,,8070,6798501,,7529,,0.0
225,72519,,0.0,8071,6803178,,8529,,0.0
226,82519,,0.0,8070,6803386,,9529,,0.0
227,92519,,0.0,8071,6804102,,5520,10054309,
228,5521,4102341,,8070,6804125,,72171,10054310,
229,8071,4103790,,8071,6804455,,8070,10054419,
230,7529,,0.0,8070,6804532,,7071,100254964,
231,8529,,0.0,8071,6804599,,72170,100254965,
232,9529,,0.0,8070,6804672,,82271,100254965,
233,5520,4103791,,8071,6804698,,7070,10055000,
234,72171,4103792,,8070,6804721,,82270,10055038,
235,8070,4103855,,8071,6804753,,8071,10055377,
236,7071,4104769,,8070,6804794,,82170,10057966,
237,72170,4104769,,8071,6804895,,72549,,0.0
238,82271,4104770,,8070,6805046,,82549,,1.0
239,7070,4104818,,8071,6805292,,92549,,0.0
240,82270,4104843,,8070,6805818,,8070,10075990,
241,8071,4105188,,8071,6805906,,8071,101021713,
242,82170,4107771,,72519,,0.0,8070,10101903,
243,72549,,0.0,82519,,18.0,8071,10101935,
244,82549,,1.0,92519,,0.0,8070,10102010,
245,92549,,0.0,5521,6808280,,8071,10102156,
246,8070,4116376,,8070,6809036,,8070,10102742,
247,8071,4118577,,8071,6809085,,72519,,0.0
248,8070,4119114,,7529,,0.0,82519,,3.0
249,72519,,0.0,8529,,0.0,92519,,0.0
250,82519,,1.0,9529,,0.0,5521,10107966,
251,92519,,0.0,5520,6809086,,8071,10108491,
252,5521,4164771,,92171,6809088,,7529,,0.0
253,8071,4221870,,8070,6809240,,8529,,0.0
254,7529,,0.0,9071,6809911,,9529,,0.0
255,8529,,0.0,92170,6809912,,5520,10108492,
256,9529,,0.0,82271,6809912,,72171,10108493,
257,5520,4221871,,82270,6809985,,8070,10108761,
258,92171,4221872,,9070,6810027,,7071,10109530,
259,8070,4222082,,8071,6810375,,72170,10109531,
260,9071,4222538,,82170,6812913,,82271,10109531,
261,92170,4222539,,72549,,0.0,7070,10109586,
262,82271,4222539,,82549,,1.0,82270,10109604,
263,82270,4222612,,92549,,0.0,8071,10109893,
264,9070,4222664,,8070,6813640,,82170,10112532,
265,8071,4223101,,8071,6821623,,72549,,0.0
266,82170,42252540,,8070,6822760,,82549,,1.0
267,72549,,0.0,8071,6825731,,92549,,0.0
268,82549,,1.0,8070,6829751,,8070,10114464,
269,92549,,0.0,8071,6835916,,8071,10114482,
270,8070,4237480,,8070,6836050,,8070,10114577,
271,72519,,0.0,8071,6836836,,8071,10114617,
272,82519,,0.0,8070,6836958,,8070,10114696,
273,92519,,0.0,8071,6836996,,8071,10114740,
274,5521,42852540,,8070,6838615,,8070,10114836,
275,8071,5584874,,8071,6840051,,8071,10114856,
276,7529,,0.0,8070,6840744,,8070,10114981,
277,8529,,0.0,8071,6840797,,8071,10115003,
278,9529,,0.0,8070,6840868,,8070,10115087,
279,5520,5584875,,8071,6840896,,8071,10115124,
280,72171,5584876,,8070,6840956,,8070,10115207,
281,8070,5585063,,8071,6841033,,8071,10115252,
282,7071,5585849,,8070,6841101,,8070,10115344,
283,72170,5585849,,8071,6841145,,8071,10115382,
284,82271,5585850,,8070,6841682,,8070,10115468,
285,7070,5585886,,8071,6842115,,8071,10115520,
286,82270,5585923,,72519,,0.0,8070,10115606,
287,8071,5586410,,82519,,11.0,8071,10115640,
288,82170,5588851,,92519,,0.0,8070,10115735,
289,72549,,0.0,5521,6844913,,8071,10115777,
290,82549,,1.0,8070,6850543,,8070,10115852,
291,92549,,0.0,8071,68251935,,8071,10115885,
292,8070,25590643,,7529,,0.0,8070,10115980,
293,72519,,0.0,8529,,0.0,8071,101216021,
294,82519,,0.0,9529,,0.0,8070,10116117,
295,92519,,0.0,5520,68251936,,8071,10116155,
296,5521,5620851,,92171,68251937,,8070,10116251,
297,8071,5716892,,8070,6852114,,8071,10116285,
298,7529,,0.0,9071,6852674,,8070,10116371,
299,8529,,0.0,92170,6852675,,8071,10116430,
300,9529,,0.0,82271,6852675,,8070,10116487,
301,5520,5716893,,82270,6852748,,8071,10116547,
302,72171,5716894,,9070,6852759,,8070,10116616,
303,8070,57217090,,8071,6853117,,8071,10116663,
304,7071,5717844,,8070,6855387,,8070,10116764,
305,72170,5717844,,82170,6855676,,8071,10116787,
306,82271,5717844,,72549,,0.0,8070,10116881,
307,7070,5717884,,82549,,1.0,8071,10116920,
308,82270,5717917,,92549,,0.0,8070,101217023,
309,8071,5718319,,8071,6859858,,8071,101217046,
310,82170,5720845,,8070,6861728,,8070,10117429,
311,72549,,0.0,8071,6861778,,8071,10117452,
312,82549,,1.0,8070,6861834,,8070,10117555,
313,92549,,0.0,8071,6870161,,8071,10117590,
314,8070,5723788,,8070,6870201,,8070,10117682,
315,72519,,0.0,8071,6870290,,8071,10117738,
316,82519,,0.0,8070,6870387,,8070,10117788,
317,92519,,0.0,8071,6870397,,8071,10117880,
318,5521,5752845,,8070,6870541,,8070,10117898,
319,8071,8259070,,8071,6870561,,8071,10117979,
320,7529,,0.0,8070,6871000,,8070,10118063,
321,8529,,0.0,8071,6872381,,8071,10118118,
322,9529,,0.0,8070,6872776,,8070,10118195,
323,5520,8259072,,8071,6874362,,8071,10118243,
324,72171,8259073,,8070,6875659,,8070,10118340,
325,8070,8259190,,8071,6881923,,8071,10118487,
326,7071,8259870,,8070,6881964,,8070,10119083,
327,72170,8259871,,8071,6882448,,8071,10119106,
328,82271,8259871,,8070,6882510,,8070,10119209,
329,82270,8259944,,8071,6882606,,8071,10119250,
330,7070,8259995,,8070,6882932,,8070,10119346,
331,8071,8260422,,8071,6883184,,8071,10119380,
332,82170,8262872,,8070,6883432,,8070,10119483,
333,72549,,0.0,8071,6883483,,8071,10119503,
334,82549,,1.0,8070,6885241,,8070,10119751,
335,92549,,0.0,8071,6885281,,8071,10119779,
336,8070,8263949,,8070,6888642,,8070,10120316,
337,72519,,0.0,8071,6888669,,8071,10120364,
338,82519,,0.0,8070,6903611,,8070,10120440,
339,92519,,0.0,8071,6903720,,8071,10120493,
340,5521,8322872,,8070,6909702,,8070,10120866,
341,8071,8446611,,8071,6911752,,8071,10121036,
342,7529,,0.0,8070,6911925,,8070,10121103,
343,8529,,0.0,8071,69122719,,8071,10121158,
344,9529,,0.0,8070,6914371,,8070,10121248,
345,5520,8446612,,8071,6914721,,8071,10121291,
346,92171,8446613,,8070,6915003,,8070,10121391,
347,8070,8446746,,8071,6915308,,8071,10121432,
348,9071,8447229,,72519,,0.0,8070,10121525,
349,92170,8447230,,82519,,20.0,8071,10121676,
350,82271,8447230,,92519,,0.0,8070,10121767,
351,82270,8447303,,5521,6915676,,8071,10121808,
352,9070,8447343,,8070,6915942,,8070,10121908,
353,8071,8447737,,8071,6917318,,8071,10121942,
354,82170,8450231,,7529,,0.0,8070,10122046,
355,72549,,0.0,8529,,0.0,8071,10122086,
356,82549,,1.0,9529,,0.0,8070,10122162,
357,92549,,0.0,5520,6917319,,8071,10122220,
358,8070,8455506,,92171,6917320,,8070,10122303,
359,72519,,0.0,8070,6917532,,8071,10122470,
360,82519,,0.0,8071,6917599,,8070,10122542,
361,92519,,0.0,92160,6917599,,8071,10122599,
362,5521,8497231,,8070,6917886,,8070,10122691,
363,8071,8555098,,8071,6919274,,8071,10122852,
364,7529,,0.0,8070,6920205,,8070,10122934,
365,8529,,0.0,8071,6921521,,8071,10123011,
366,9529,,0.0,8070,6924718,,8070,10123038,
367,5520,8555099,,8071,6925423,,8071,10123125,
368,72171,8555100,,8070,6928986,,8070,10123168,
369,8070,8555214,,8071,6930682,,8071,10123247,
370,7071,8555628,,8070,6930822,,8070,10123328,
371,72170,8555629,,8071,6931062,,8071,10123367,
372,82271,8555629,,8070,6932629,,8070,10123645,
373,82270,8555702,,8071,6932680,,8071,10123662,
374,7070,8555760,,8070,6932695,,8070,10123751,
375,8071,8556113,,8071,6934147,,8071,10123796,
376,82170,8558630,,8070,6934510,,8070,10132367,
377,72549,,0.0,8071,6935175,,8071,10152668,
378,82549,,1.0,8070,6935876,,8070,10152781,
379,92549,,0.0,8071,6936626,,8071,10152817,
380,8070,82559397,,8070,6937074,,8070,10152881,
381,72519,,0.0,8071,6937648,,8071,10153117,
382,82519,,0.0,8070,69254934,,8070,10153164,
383,92519,,0.0,8071,6957543,,8071,10153181,
384,5521,8598630,,8070,6962524,,8070,10153357,
385,8071,8605534,,8071,6970584,,72519,,0.0
386,7529,,0.0,8070,6971016,,82519,,58.0
387,8529,,0.0,72519,,0.0,92519,,0.0
388,9529,,0.0,82519,,12.0,5521,10159532,
389,5520,8605535,,92519,,0.0,8071,102160038,
390,72171,8605536,,5521,6972600,,7529,,0.0
391,8070,8605634,,8071,6973136,,8529,,0.0
392,7071,8606068,,7529,,0.0,9529,,0.0
393,72170,8606069,,8529,,0.0,5520,102160039,
394,82271,8606069,,9529,,0.0,92171,102160040,
395,7070,8606089,,5520,6973137,,8070,102160385,
396,82270,8606142,,92171,6973138,,9071,10161051,
397,7071,8606161,,8070,6973242,,92170,10161051,
398,7070,8606190,,9071,6973892,,82271,10161052,
399,8071,8606522,,92170,6973893,,9070,10161078,
400,82170,8609070,,82271,6973893,,82270,10161125,
401,72549,,1.0,9070,6973959,,8071,10161368,
402,82549,,1.0,82270,6973966,,82170,10164054,
403,92549,,0.0,8071,6974303,,72549,,0.0
404,8070,8616995,,82170,6976894,,82549,,1.0
405,8071,8638562,,72549,,0.0,92549,,0.0
406,8070,8638794,,82549,,1.0,8070,10166813,
407,8071,8658667,,92549,,0.0,8071,10166841,
408,8070,8658871,,8070,6977552,,8070,10167321,
409,8071,8659878,,8071,6982988,,8071,10167354,
410,8070,8659977,,8070,6983031,,8070,10167727,
411,72519,,0.0,8071,6983085,,8071,10167752,
412,82519,,3.0,8070,6983102,,8070,10167865,
413,92519,,0.0,8071,6983139,,8071,10167884,
414,5521,8664070,,8070,6983155,,8070,10167972,
415,8071,8664883,,8071,6984252,,8071,10168016,
416,7529,,0.0,8070,6985261,,8070,10168267,
417,8529,,0.0,8071,6987225,,8071,10168291,
418,9529,,0.0,8070,6987291,,8070,10168370,
419,5520,8664884,,8071,6987711,,8071,10168415,
420,72171,8664885,,8070,6987746,,8070,10168505,
421,8070,8665003,,8071,6987771,,8071,10168548,
422,7071,8665447,,8070,6987829,,8070,10168778,
423,72170,8665448,,8071,6988019,,8071,10168826,
424,82271,8665448,,8070,6988167,,8070,10168901,
425,7070,8665513,,8071,6988345,,8071,10168937,
426,82270,8665521,,8070,6988443,,8070,10169055,
427,8071,8665871,,8071,6988862,,8071,10169077,
428,82170,8668449,,8070,6988914,,8070,10169163,
429,72549,,0.0,8071,6988994,,8071,10169207,
430,82549,,1.0,8070,6989010,,8070,10169295,
431,92549,,0.0,8071,6989057,,8071,10169342,
432,8070,8679073,,8070,6989502,,8070,10169419,
433,72519,,0.0,8071,6990523,,8071,10169481,
434,82519,,0.0,8070,6994611,,8070,10169716,
435,92519,,0.0,8071,7009878,,8071,10169725,
436,5521,8718449,,8070,7010485,,8070,10169832,
437,8071,8816747,,8071,7010819,,8071,10169856,
438,7529,,0.0,8070,7011831,,8070,102170021,
439,8529,,0.0,8071,7012015,,8071,102170152,
440,9529,,0.0,72519,,0.0,8070,10190784,
441,5520,8816748,,82519,,16.0,72519,,0.0
442,92171,8816749,,92519,,0.0,82519,,17.0
443,8070,8816867,,5521,7026894,,92519,,0.0
444,8071,88217169,,8070,7027204,,5521,10219054,
445,92160,88217169,,8071,7027790,,8071,10222389,
446,8070,8817251,,7529,,0.0,7529,,0.0
447,8071,8817673,,8529,,0.0,8529,,0.0
448,8070,8817837,,9529,,0.0,9529,,0.0
449,8071,8843196,,5520,7027791,,5520,10222390,
450,8070,8843362,,92171,7027792,,92171,10222391,
451,8071,8853651,,8070,7027938,,8070,10222595,
452,8070,8854126,,9071,7028438,,9071,10223168,
453,8071,8854401,,92170,7028438,,92170,10223168,
454,8070,8854543,,82271,7028438,,82271,10223169,
455,8071,8856867,,9070,7028495,,82270,10223242,
456,8070,8857063,,82270,7028511,,9070,10223249,
457,7071,8857962,,8071,7028877,,8071,10223578,
458,7070,8858008,,82170,7031439,,82170,102262170,
459,7071,8858050,,72549,,0.0,72549,,0.0
460,7070,8858336,,82549,,1.0,82549,,1.0
461,8071,8859049,,92549,,0.0,92549,,0.0
462,8070,8859567,,8070,7031852,,8070,10238715,
463,8071,8859615,,8071,7040243,,72519,,0.0
464,8070,8859831,,8070,7042045,,82519,,0.0
465,9071,8861034,,8071,7044388,,92519,,0.0
466,9070,8861083,,8070,7044700,,5521,102562171,
467,8071,8865275,,8071,7044737,,8071,10259304,
468,8070,8865999,,8070,7044896,,7529,,0.0
469,8071,8866096,,8071,7047322,,8529,,0.0
470,8070,8866642,,8070,7047347,,9529,,0.0
471,8071,8866711,,8071,7047471,,5520,10259305,
472,8070,8866812,,8070,7047492,,92171,10259306,
473,72519,,2.0,8071,70472589,,8070,10259688,
474,82519,,10.0,8070,7048733,,9071,10261097,
475,92519,,1.0,8071,7049385,,92170,10261097,
476,5521,8877169,,8070,7049440,,82271,10261098,
477,8071,8878650,,8071,7049507,,82270,102612171,
478,7529,,0.0,8070,7050217,,9070,10261243,
479,8529,,0.0,8071,7051047,,8071,10261525,
480,9529,,0.0,8070,7051554,,82170,10264099,
481,5520,8878651,,8071,7051578,,72549,,0.0
482,72171,8878652,,8070,70251932,,82549,,1.0
483,8070,8878986,,8071,70251974,,92549,,0.0
484,7071,8879766,,8070,7052017,,8070,10286647,
485,72170,8879767,,8071,7055334,,72519,,0.0
486,82271,8879767,,8070,70525400,,82519,,0.0
487,7070,8879809,,8071,7055463,,92519,,0.0
488,82270,8879840,,8070,7056336,,5521,10309099,
489,8071,8880108,,8071,7056412,,8071,10310254,
490,82170,8882768,,8070,7056508,,7529,,0.0
491,72549,,0.0,8071,7056841,,8529,,0.0
492,82549,,1.0,8070,7059555,,9529,,0.0
493,92549,,0.0,8071,7063592,,5520,10310255,
494,8070,8897733,,8070,7064298,,92171,10310256,
495,72519,,0.0,8071,7064514,,8070,10310369,
496,82519,,0.0,8070,7064658,,9071,10310854,
497,92519,,0.0,8071,7065071,,92170,10310855,
498,5521,8933768,,72519,,0.0,82271,10310855,
499,8071,8935135,,82519,,18.0,82270,10310928,
500,7529,,0.0,92519,,0.0,9070,10310952,
501,8529,,0.0,5521,7065439,,8071,10311263,
502,9529,,0.0,8070,7065534,,82170,10313856,
503,5520,8935136,,8071,7065706,,72549,,0.0
504,72171,8935137,,7529,,0.0,82549,,1.0
505,8070,8935147,,8529,,0.0,92549,,0.0
506,7071,8936009,,9529,,0.0,8070,10319452,
507,72170,8936009,,5520,7065707,,8071,10319473,
508,82271,8936010,,72171,7065708,,8070,10319691,
509,7070,8936055,,8070,7066013,,8071,10319858,
510,82270,8936083,,9071,7066971,,8070,10319933,
511,7071,8936116,,72160,7066971,,8071,10319986,
512,7070,8936184,,9070,7067112,,8070,10320048,
513,8071,8936475,,8071,7067463,,8071,10320110,
514,82170,8939011,,8070,7067706,,8070,10320229,
515,72549,,1.0,8071,7067726,,8071,10320248,
516,82549,,1.0,8070,7067937,,8070,10320311,
517,92549,,0.0,8071,7068002,,8071,10320555,
518,8070,8956043,,8070,7068110,,8070,10340463,
519,8071,8960746,,8071,7068143,,72519,,0.0
520,8070,8961277,,8070,7068198,,82519,,6.0
521,8071,8961376,,8071,70682271,,92519,,0.0
522,8070,8961465,,8070,7068398,,5521,10347856,
523,8071,8978384,,8071,7069016,,8071,10348261,
524,72519,,0.0,8070,7069082,,7529,,0.0
525,82519,,3.0,8071,7069113,,8529,,0.0
526,92519,,0.0,8070,7071026,,9529,,0.0
527,5521,8979011,,8071,7075314,,5520,10348262,
528,8070,8979016,,8070,7077183,,92171,10348263,
529,8071,8979191,,8071,7077268,,8070,10348445,
530,7529,,0.0,8070,7077352,,9071,10348915,
531,8529,,0.0,8071,7080565,,92170,10348916,
532,9529,,0.0,8070,7080734,,82271,10348916,
