107,7070,7846297,,7071,4810382,,9071,8438988,
108,8071,7846912,,7529,,0.0,9070,8439067,
109,82170,7849188,,8529,,0.0,9071,8439118,
110,8070,7850212,,9529,,0.0,9070,8439174,
111,72519,,0.0,5520,4810383,,9071,8439238,
112,82519,,0.0,82171,4810383,,9070,8439298,
113,92519,,0.0,82271,4810383,,9071,8439395,
114,5521,7904188,,7070,4810449,,9070,8439406,
115,7071,7989465,,82270,4810456,,9071,8439642,
116,7529,,0.0,8071,4811016,,9070,8439693,
117,8529,,0.0,82170,4813384,,9071,8439777,
118,9529,,0.0,8070,4814185,,9070,8439814,
119,5520,7989465,,8071,4814527,,9071,8445059,
120,82171,7989466,,8070,4814794,,9070,8445982,
121,82271,7989466,,72519,,0.0,72519,,0.0
122,82270,7989539,,82519,,1.0,82519,,0.0
123,7070,7989623,,92519,,0.0,92519,,13.0
124,8071,7990215,,5521,4847384,,5521,8491862,
125,82170,7992467,,7071,48492270,,9071,8494004,
126,8070,7995983,,7529,,0.0,7529,,0.0
127,7071,8013787,,8529,,0.0,8529,,0.0
128,7070,8013839,,9529,,0.0,9529,,0.0
129,7071,8014188,,5520,48492271,,5520,8494005,
130,7070,8014789,,82171,48492271,,82171,8494006,
131,8071,80172270,,82271,48492271,,82271,8494006,
132,8070,8017327,,82270,4849344,,82270,8494080,
133,8071,8017363,,7070,4849401,,9070,8494227,
134,8070,8017900,,8071,4849979,,8071,8495322,
135,7071,8019852,,82170,4852272,,82170,8497007,
136,7070,8020280,,8070,4852963,,8070,8498039,
137,7071,8020376,,8071,4853166,,8071,8498050,
138,7070,8020407,,8070,4853753,,8070,8498455,
139,7071,8020431,,72519,,0.0,8071,8498512,
140,7070,8020534,,82519,,1.0,8070,8498526,
141,7071,8021747,,92519,,0.0,8071,8498746,
142,7070,8022095,,5521,4882272,,8070,8498790,
143,7071,8022232,,9071,4883836,,8071,8498876,
144,7070,8022277,,7529,,0.0,8070,8498903,
145,72519,,7.0,8529,,0.0,8071,8499008,
146,82519,,2.0,9529,,0.0,8070,8499019,
147,92519,,0.0,5520,4883836,,8071,8500023,
148,5521,8052467,,82171,4883837,,8070,8500252,
149,7071,8083490,,82271,4883837,,8071,8500295,
150,7529,,0.0,82270,4883910,,8070,8500378,
151,8529,,0.0,9070,4884046,,8071,8500446,
152,9529,,0.0,8071,4884667,,8070,8500496,
153,5520,8083491,,82170,4886838,,8071,8500583,
154,82171,8083492,,8070,4888328,,8070,8500623,
155,82271,8083492,,8071,4888907,,8071,8500719,
156,7070,8083518,,8070,4888965,,8070,8500760,
157,82270,8083565,,72519,,0.0,8071,8500846,
158,8071,8084001,,82519,,1.0,8070,8500895,
159,82170,8086493,,92519,,0.0,8071,8500917,
160,8070,8092298,,5521,4943838,,8070,8500927,
161,72519,,0.0,8071,4945477,,8071,8501269,
162,82519,,0.0,8070,4945719,,8070,8501301,
163,92519,,0.0,8071,4946907,,8071,8502224,
164,5521,8131493,,8070,4947020,,8070,8502265,
165,7071,8137756,,7071,4947499,,8071,8502344,
166,7529,,0.0,7529,,0.0,8070,8502435,
167,8529,,0.0,8529,,2.0,8071,8502510,
168,9529,,0.0,9529,,0.0,8070,8502551,
169,5520,8137757,,5520,4947500,,8071,8502653,
170,82171,8137758,,82171,4947500,,8070,8502684,
171,82271,8137758,,82271,4947500,,8071,8502790,
172,82270,8137831,,7070,4947550,,8070,8502834,
173,7070,8137890,,82270,4947573,,8071,8502916,
174,8071,8138379,,8071,4948205,,8070,8503023,
175,82170,8140759,,82170,4950501,,8071,8503052,
176,8070,8149666,,8070,4951870,,8070,8503939,
177,8071,8149810,,8071,49251988,,8071,8510702,
178,72519,,0.0,8070,4952374,,8070,8510756,
179,82519,,1.0,72519,,0.0,8071,8512008,
180,92519,,0.0,82519,,1.0,8070,8512420,
181,5521,8174759,,92519,,0.0,8071,8518275,
182,8070,8196795,,5521,5007501,,8070,85182519,
183,8071,8197094,,7071,50217134,,8071,8518561,
184,8070,8201117,,7529,,0.0,8070,8518658,
185,7071,8203252,,8529,,0.0,8071,8518685,
186,7529,,0.0,9529,,0.0,8070,8518796,
187,8529,,1.0,5520,50217134,,8071,8518834,
188,9529,,0.0,82171,50217135,,8070,82519206,
189,5520,8203253,,82271,50217135,,8071,82519232,
190,82171,8203254,,82270,5017208,,8070,82519743,
191,82271,8203254,,7070,5017375,,8071,8520800,
192,82270,8203327,,8071,5017954,,8070,8521402,
193,7070,8203504,,82170,5020136,,8071,8521885,
194,8071,8204088,,8070,5021238,,8070,8523468,
195,82170,8206255,,72519,,0.0,9071,8524356,
196,8070,8217569,,82519,,0.0,9070,8524568,
197,8071,8217978,,92519,,0.0,9071,8524582,
198,8070,8218675,,5521,5080136,,9070,8524654,
199,8071,8232690,,8071,5267001,,9071,8525004,
200,8070,82322705,,8070,5267013,,9070,8525046,
201,8071,8232743,,8071,5274246,,9071,8525274,
202,8070,8232890,,8070,5274395,,9070,8525332,
203,8071,8232946,,7071,5274924,,9071,8525367,
204,8070,8234509,,7529,,0.0,9070,85225490,
205,9071,8235336,,8529,,2.0,9071,8525512,
206,9070,8236216,,9529,,0.0,9070,8526004,
207,9071,8237178,,5520,5274924,,9071,8526029,
208,9070,8237413,,82171,5274925,,9070,8526256,
209,72519,,0.0,82271,5274925,,9071,8526642,
210,82519,,4.0,7070,5274944,,9070,8526686,
211,92519,,2.0,82270,5274998,,9071,8526756,
212,5521,8238255,,8071,5275416,,9070,8526857,
213,8071,8238451,,8070,5275441,,9071,8526886,
214,8070,8238632,,8071,5275604,,9070,8527268,
215,8071,8240893,,8070,5277660,,9071,8527676,
216,8070,82412160,,8071,5277835,,9070,8527730,
217,8071,8243055,,8070,5277860,,9071,8527799,
218,8070,8243272,,82170,5277926,,9070,8527888,
219,7071,8245071,,8071,5277937,,9071,8527927,
220,7529,,0.0,8070,5278151,,9070,8528178,
221,8529,,3.0,72519,,0.0,9071,8528222,
222,9529,,0.0,82519,,1.0,9070,8528334,
223,5520,8245072,,92519,,0.0,9071,8528361,
224,82171,8245072,,5521,5307926,,9070,8529055,
225,82271,8245072,,7071,25594874,,9071,8529376,
226,7070,8245125,,7529,,0.0,9070,8529427,
227,82270,8245145,,8529,,0.0,9071,8529503,
228,8071,82425890,,9529,,0.0,9070,8529609,
229,82170,8248073,,5520,25594875,,9071,8529641,
230,8070,8256775,,82171,25594876,,9070,8529750,
231,8071,8256960,,82271,25594876,,9071,8529798,
232,8070,8266558,,82270,25594949,,9070,8529857,
233,7071,8268477,,7070,25595104,,9071,8530774,
234,7070,8268675,,8071,25595844,,9070,8530831,
235,8071,82270675,,8070,255962171,,9071,8530896,
236,8070,82271944,,8071,25596209,,9070,8530969,
237,72519,,1.0,8070,25596251,,9071,8531041,
238,82519,,2.0,8071,25596303,,9070,8531150,
239,92519,,0.0,82170,25597877,,9071,8532670,
240,5521,8299073,,8070,25598046,,9070,8532728,
241,7071,8316258,,8071,25598145,,9071,8532796,
242,7529,,0.0,8070,25598534,,9070,8532919,
243,8529,,0.0,8071,25598590,,9071,8532939,
244,9529,,0.0,8070,25598693,,9070,8533148,
245,5520,8316259,,72519,,0.0,9071,8533196,
246,82171,8316260,,82519,,2.0,9070,8533437,
247,82271,8316260,,92519,,0.0,9071,8534139,
248,82270,8316333,,5521,5657877,,9070,8534418,
249,7070,8316404,,7071,6072114,,9071,8536544,
250,8071,8316917,,7529,,0.0,9070,8536586,
251,82170,8319261,,8529,,0.0,9071,8537810,
252,8070,8323504,,9529,,0.0,9070,8538093,
253,7071,8332252,,5520,6072115,,9071,8538421,
254,7070,8332963,,82171,6072116,,9070,8538672,
255,8071,8334134,,82271,6072116,,9071,8539403,
256,8070,8334364,,82270,6072189,,9070,8539767,
257,8071,8334459,,7070,6072276,,9071,8539850,
258,8070,8336030,,8071,6073240,,9070,8539864,
259,7071,8337180,,82170,6075117,,9071,8539924,
260,7070,8337379,,8070,6076790,,9070,8539988,
261,7071,8340067,,72519,,0.0,9071,82540158,
262,7070,8340378,,82519,,0.0,9070,82540465,
263,7071,8340785,,92519,,0.0,72519,,0.0
264,7070,8341591,,5521,6105117,,82519,,29.0
265,72519,,4.0,9071,16285294,,92519,,34.0
266,82519,,2.0,7529,,0.0,5521,85254007,
267,92519,,0.0,8529,,0.0,9071,8680282,
268,5521,8379261,,9529,,0.0,7529,,0.0
269,7071,8381967,,5520,16285295,,8529,,0.0
270,7529,,0.0,82171,16285296,,9529,,0.0
271,8529,,0.0,82271,16285296,,5520,8680283,
272,9529,,0.0,9070,16285312,,82171,8680284,
273,5520,8381968,,82270,16285369,,82271,8680284,
274,82171,8381968,,9071,16285437,,82270,8680357,
275,82271,8381968,,9070,16285502,,9070,8680473,
276,82270,8382041,,8071,16286148,,8071,8681431,
277,7070,8382138,,8070,16286490,,82170,8683285,
278,8071,8382662,,8071,16286517,,8070,8685232,
279,82170,8384969,,8070,16286572,,72519,,0.0
280,8070,8388552,,8071,16286619,,82519,,0.0
281,72519,,0.0,8070,16286653,,92519,,0.0
282,82519,,0.0,8071,16286715,,5521,8733285,
283,92519,,0.0,8070,16287728,,9071,8777061,
284,5521,8439969,,8071,16287796,,7529,,0.0
285,7071,8453859,,8070,16287844,,8529,,0.0
286,7529,,0.0,8071,16287885,,9529,,0.0
287,8529,,0.0,8070,16288031,,5520,8777062,
288,9529,,0.0,82170,16288297,,82171,8777062,
289,5520,8453860,,72519,,0.0,82271,8777062,
290,82171,8453860,,82519,,0.0,9070,8777082,
291,82271,8453860,,92519,,0.0,82270,8777135,
292,82270,8453933,,5521,16348297,,8071,8778071,
293,7070,84254087,,9071,16349336,,82170,8780063,
294,8071,8454517,,7529,,0.0,8070,8782230,
295,8070,8454637,,8529,,0.0,8071,8784490,
296,8071,8454651,,9529,,0.0,8070,8784562,
297,82170,8456861,,5520,16349337,,8071,8784629,
298,8070,8459807,,82171,16349337,,8070,8784699,
299,72519,,0.0,82271,16349337,,8071,8784771,
300,82519,,0.0,9070,16349362,,8070,8784832,
301,92519,,0.0,82270,16349410,,8071,8784905,
302,5521,8507862,,8071,16350154,,8070,8784992,
303,7071,9296758,,82170,16352338,,8071,8785051,
304,7529,,0.0,8070,16352827,,8070,8785124,
305,8529,,0.0,8071,16352874,,8071,8785203,
306,9529,,0.0,8070,16353128,,8070,8785247,
307,5520,9296759,,72519,,0.0,8071,8785928,
308,82171,9296759,,82519,,1.0,8070,8785970,
309,82271,9296759,,92519,,0.0,8071,8786002,
310,7070,9296783,,5521,16403338,,8070,8786683,
311,82270,9296832,,9071,27740847,,9071,8788152,
312,8071,9297301,,7529,,0.0,9070,8788196,
313,82170,9299760,,8529,,0.0,9071,8788268,
314,8070,9301896,,9529,,0.0,9070,8788356,
315,72519,,0.0,5520,27740848,,9071,8788397,
316,82519,,0.0,82171,27740848,,9070,8788488,
317,92519,,0.0,82271,27740848,,9071,8788552,
318,5521,9344760,,82270,27740921,,9070,8788621,
319,7071,9347598,,9070,27741025,,9071,8788661,
320,7529,,0.0,8071,27741917,,9070,8788762,
321,8529,,0.0,82170,27743849,,9071,8788804,
322,9529,,0.0,8070,27744003,,9070,8788886,
323,5520,9347599,,8071,27744238,,9071,8788935,
324,82171,9347599,,8070,27744422,,9070,87892171,
325,82271,9347599,,72519,,0.0,9071,8789232,
326,82270,9347672,,82519,,1.0,9070,8789262,
327,7070,9347708,,92519,,0.0,9071,8789479,
328,8071,9348277,,5521,27788849,,9070,8789566,
329,82170,9350600,,8071,29411511,,9071,8789610,
330,8070,9351895,,8070,29411688,,9070,8790108,
331,72519,,0.0,7071,29412319,,9071,8790213,
332,82519,,0.0,7529,,0.0,9070,8790253,
333,92519,,0.0,8529,,1.0,9071,8790334,
334,5521,9407600,,9529,,0.0,9070,8790418,
335,7071,9414550,,5520,29412320,,9071,8790435,
336,7529,,0.0,82171,29412321,,9070,8790524,
337,8529,,0.0,82271,29412321,,9071,8790553,
338,9529,,0.0,7070,29412360,,9070,8790984,
339,5520,9414551,,82270,29412395,,9071,8791002,
340,82171,9414552,,8071,29413064,,9070,8791096,
341,82271,9414552,,8070,29415311,,9071,8791157,
342,82270,9414625,,82170,29415322,,9070,8791238,
343,7070,9414724,,8071,29415334,,9071,8791269,
344,8071,9415294,,8070,29415378,,9070,8791514,
345,82170,9417553,,8071,29415460,,9071,8791560,
346,8070,9418382,,8070,29415655,,9070,8791619,
347,8071,9418557,,8071,29424871,,9071,8791986,
348,8070,9419546,,8070,29424934,,9070,8792048,
349,72519,,0.0,72519,,0.0,72519,,0.0
350,82519,,1.0,82519,,3.0,82519,,8.0
351,92519,,0.0,92519,,0.0,92519,,19.0
352,5521,9449553,,5521,29472322,,5521,8810063,
353,7071,9577601,,9071,29533332,,9071,8924854,
354,7529,,0.0,7529,,0.0,7529,,0.0
355,8529,,0.0,8529,,0.0,8529,,0.0
356,9529,,0.0,9529,,0.0,9529,,0.0
357,5520,9577601,,5520,29533333,,5520,8924855,
358,82171,9577602,,82171,29533334,,82171,8924855,
359,82271,9577602,,82271,29533334,,82271,8924855,
360,82270,9577675,,82270,29533407,,9070,8924884,
361,7070,9577771,,9070,29533469,,82270,8924928,
362,8071,9578381,,8071,29533922,,8071,8925903,
363,82170,9580603,,8070,29533943,,82170,8927856,
364,8070,9581330,,8071,29534080,,8070,8929126,
365,8071,9581441,,82170,29536335,,9071,8934552,
366,8070,9581877,,8070,29536609,,9070,8934577,
367,72519,,0.0,8071,29536856,,9071,8934691,
368,82519,,1.0,8070,29537798,,9070,8935064,
369,92519,,0.0,9071,292540141,,9071,8935092,
370,5521,9610603,,9070,29543455,,9070,8935153,
371,7071,9650475,,72519,,0.0,72519,,0.0
372,7529,,0.0,82519,,1.0,82519,,0.0
373,8529,,0.0,92519,,1.0,92519,,3.0
374,9529,,0.0,5521,29573335,,5521,8957856,
375,5520,9650476,,8071,29576441,,9071,15964147,
376,82171,9650477,,8070,29576452,,7529,,0.0
377,82271,9650477,,8071,29577611,,8529,,0.0
378,7070,9650505,,8070,29577691,,9529,,0.0
379,82270,9650550,,8071,29577720,,5520,15964148,
380,8071,9651028,,8070,29577748,,82171,15964149,
381,82170,9653478,,7071,29579845,,82271,15964149,
382,8070,9655032,,7529,,0.0,82270,15964222,
383,72519,,0.0,8529,,3.0,9070,15964264,
384,82519,,0.0,9529,,0.0,9071,15964278,
385,92519,,0.0,5520,29579845,,9070,15964400,
386,5521,9693478,,82171,29579846,,8071,159625498,
387,7071,97225403,,82271,29579846,,82170,15967150,
388,7529,,0.0,7070,29579877,,8070,15967524,
389,8529,,0.0,82270,29579919,,72519,,0.0
390,9529,,0.0,8071,29580495,,82519,,0.0
391,5520,97225404,,8070,29580547,,92519,,0.0
392,82171,97225405,,8071,29580672,,5521,216001150,
393,82271,97225405,,8070,29581081,,9071,216094470,
394,82270,9725478,,8071,29581124,,7529,,0.0
395,7070,9725534,,82170,29582848,,8529,,0.0
396,8071,9725972,,8070,29587227,,9529,,0.0
397,82170,9728406,,72519,,0.0,5520,216094470,
398,8070,9728695,,82519,,0.0,82171,216094471,
399,72519,,0.0,92519,,0.0,82271,216094471,
400,82519,,0.0,5521,29639848,,82270,216094544,
401,92519,,0.0,8071,29775785,,9070,216095003,
402,5521,9758406,,8070,29775808,,8071,216095825,
403,7071,97812271,,7071,29776574,,82170,216097472,
404,7529,,0.0,7529,,0.0,8070,16100200,
405,8529,,0.0,8529,,1.0,8071,16101432,
406,9529,,0.0,9529,,0.0,8070,16102181,
407,5520,9781272,,5520,29776575,,7071,16112873,
408,82171,9781272,,82171,29776575,,7070,16114545,
409,82271,9781272,,82271,29776575,,7071,16115200,
410,82270,9781345,,7070,29776617,,7070,16116737,
411,7070,9781451,,82270,29776648,,7071,16116794,
412,8071,9782023,,8071,29777251,,7070,16116930,
413,82170,9784273,,8070,29779291,,7071,161217190,
414,8070,9785276,,82170,29779576,,7070,16119114,
415,72519,,0.0,8071,29779604,,8071,16121237,
416,82519,,0.0,8070,29781383,,8070,16122851,
417,92519,,0.0,8071,29781563,,72519,,4.0
418,5521,9839273,,8070,297821712,,82519,,2.0
419,7071,9845697,,72519,,0.0,92519,,0.0
420,7529,,0.0,82519,,2.0,5521,16147472,
421,8529,,0.0,92519,,0.0,9071,16155814,
422,9529,,0.0,5521,29811576,,7529,,0.0
423,5520,9845698,,9071,37633870,,8529,,0.0
424,82171,9845698,,7529,,0.0,9529,,0.0
425,82271,9845698,,8529,,0.0,5520,16155815,
426,82270,9845771,,9529,,0.0,82171,16155815,
427,7070,9845906,,5520,37633870,,82271,16155815,
428,8071,9846414,,82171,37633871,,82270,16155888,
429,82170,9848699,,82271,37633871,,9070,16156040,
430,8070,9851065,,9070,37633909,,8071,16157189,
431,72519,,0.0,82270,37633944,,82170,16158816,
432,82519,,0.0,9071,37634314,,8070,161258966,
433,92519,,0.0,9070,37634479,,8071,16159026,
434,5521,9880699,,8071,37635212,,8070,16159038,
435,7071,9944583,,82170,37636872,,8071,16159123,
436,7529,,0.0,8070,37636941,,8070,16159168,
437,8529,,0.0,8071,37637116,,8071,16159184,
438,9529,,0.0,8070,37637338,,8070,16159204,
439,5520,9944584,,72519,,0.0,8071,16159234,
440,82171,9944584,,82519,,1.0,8070,162160911,
441,82271,9944584,,92519,,0.0,8071,16161525,
442,82270,9944657,,5521,37676872,,8070,16162241,
443,7070,9944776,,7071,37824250,,8071,16162379,
444,8071,9945331,,7529,,0.0,8070,16162938,
445,82170,9947585,,8529,,0.0,8071,16163039,
446,8070,9950466,,9529,,0.0,8070,16169189,
447,72519,,0.0,5520,37824251,,9071,162170527,
448,82519,,0.0,82171,37824252,,9070,1621721603,
449,92519,,0.0,82271,37824252,,9071,16173845,
450,5521,9997585,,82270,37824325,,9070,16174899,
451,8071,11728637,,7070,37824377,,9071,16176199,
452,8070,11728818,,8071,37824821,,9070,16176269,
453,7071,11753991,,8070,37824836,,9071,16176374,
454,7529,,0.0,8071,37824997,,9070,16177685,
455,8529,,1.0,8070,37825044,,9071,16177731,
456,9529,,0.0,8071,37825068,,9070,16178273,
457,5520,11753992,,8070,37825134,,9071,16178587,
458,82171,11753992,,8071,37825148,,9070,16179475,
459,82271,11753992,,82170,37827253,,9071,16179554,
460,82270,117254065,,8070,37827894,,9070,16180307,
461,7070,11754192,,72519,,0.0,9071,16183282,
462,7071,11754202,,82519,,0.0,9070,16183681,
463,7070,11754383,,92519,,0.0,9071,16184796,
464,8071,11755297,,5521,37864253,,9070,16186306,
465,82170,11756993,,8071,37878503,,9071,16186505,
466,8070,11759017,,8070,37878523,,9070,16186591,
467,72519,,0.0,7071,37885717,,9071,16186603,
468,82519,,0.0,7529,,0.0,9070,16186730,
469,92519,,0.0,8529,,1.0,9071,16186783,
470,5521,11811993,,9529,,0.0,9070,16187177,
471,7071,19607553,,5520,37885718,,9071,16187826,
472,7529,,0.0,82171,37885719,,9070,16187864,
473,8529,,0.0,82271,37885719,,8071,16189668,
474,9529,,0.0,82270,37885792,,8070,16189724,
475,5520,19607554,,7070,37886705,,8071,16189799,
476,82171,19607554,,8071,37887336,,8070,16190550,
477,82271,19607554,,8070,37887371,,8071,16191383,
478,82270,19607627,,8071,37887418,,8070,16193607,
479,7070,19607640,,82170,37888720,,72519,,0.0
480,8071,19608176,,8070,37890959,,82519,,10.0
481,8070,19610455,,8071,37891276,,92519,,13.0
482,82170,19610555,,8070,37891499,,5521,16209816,
483,72519,,0.0,72519,,0.0,9071,16287980,
484,82519,,0.0,82519,,1.0,7529,,0.0
485,92519,,0.0,92519,,0.0,8529,,0.0
486,5521,19661555,,5521,37925720,,9529,,0.0
487,7071,19666151,,9071,37976221,,5520,16287981,
488,7529,,0.0,7529,,0.0,82171,16287981,
489,8529,,0.0,8529,,0.0,82271,16287981,
490,9529,,0.0,9529,,0.0,82270,16288054,
491,5520,19666152,,5520,37976222,,9070,16289009,
492,82171,19666152,,82171,37976222,,8071,16289960,
493,82271,19666152,,82271,37976222,,82170,16290982,
494,82270,19666225,,82270,37976295,,8070,16292731,
495,7070,19666294,,9070,37976386,,8071,16292912,
496,8071,19666819,,8071,37977076,,8070,16295480,
497,8070,19669147,,8070,37977648,,72519,,0.0
498,82170,19669153,,8071,37978780,,82519,,1.0
499,72519,,0.0,82170,37979223,,92519,,0.0
500,82519,,0.0,8070,37980400,,5521,16350982,
501,92519,,0.0,8071,37980607,,9071,20862560,
502,5521,19701153,,8070,37981253,,7529,,0.0
503,7071,19704923,,72519,,0.0,8529,,0.0
504,7529,,0.0,82519,,1.0,9529,,0.0
505,8529,,0.0,92519,,0.0,5520,20862561,
506,9529,,0.0,5521,38009223,,82171,20862561,
507,5520,19704924,,9071,38041129,,82271,20862561,
508,82171,19704924,,7529,,0.0,82270,20862635,
509,82271,19704924,,8529,,0.0,9070,20863180,
510,82270,19704997,,9529,,0.0,8071,20864323,
511,7070,19705174,,5520,38041131,,82170,20865562,
512,8071,19705817,,82171,38041131,,8070,20866571,
513,82170,19707925,,82271,38041131,,8071,20866774,
514,8070,19708634,,9070,380412171,,8070,20867699,
515,72519,,0.0,9071,38041195,,72519,,0.0
516,82519,,0.0,82270,38041204,,82519,,1.0
517,92519,,0.0,9070,38041366,,92519,,0.0
518,5521,19757925,,8071,38042096,,5521,20912562,
519,7071,19852335,,82170,38044132,,9071,20957430,
520,7529,,0.0,8070,38044721,,7529,,0.0
521,8529,,0.0,8071,38044750,,8529,,0.0
522,9529,,0.0,8070,38045816,,9529,,0.0
523,5520,19852336,,8071,38046673,,5520,20957431,
524,82171,19852336,,8070,38046688,,82171,20957431,
525,82271,19852336,,8071,38046738,,82271,20957431,
526,82270,19852409,,8070,38047088,,82270,20957504,
527,7070,19852417,,9071,38049356,,9070,20957719,
528,8071,19852917,,9070,38050038,,8071,20958551,
529,82170,19855337,,9071,38050842,,8070,20960336,
530,8070,19856288,,9070,38051840,,8071,20960391,
531,72519,,0.0,72519,,0.0,82170,20960432,
532,82519,,0.0,82519,,3.0,8070,20964005,
533,92519,,0.0,92519,,2.0,8071,20964908,
