110,81170,16949236,,7529,,0.0,8070,19039557,
111,8071,16952936,,8529,,0.0,71519,,0.0
112,8070,16955811,,9529,,0.0,81519,,3.0
113,8071,16956650,,5520,298141,,91519,,0.0
114,8070,16956963,,81171,298142,,5521,19094699,
115,71519,,0.0,81271,298142,,9071,19097387,
116,81519,,2.0,81270,298215,,7529,,0.0
117,91519,,0.0,7070,298259,,8529,,0.0
118,5521,16979236,,8071,299076,,9529,,0.0
119,8071,17104937,,81170,301143,,5520,19097388,
120,8070,17106248,,8070,301672,,81171,19097388,
121,7071,17111440,,8071,301974,,81271,19097388,
122,7529,,0.0,8070,302173,,81270,19097461,
123,8529,,1.0,71519,,0.0,9070,19097810,
124,9529,,0.0,81519,,1.0,8071,19099473,
125,5520,17111441,,91519,,0.0,81170,19100389,
126,81171,17111442,,5521,358144,,8070,19101375,
127,81271,17111442,,7071,419877,,8071,19101406,
128,81270,17111515,,7529,,0.0,8070,19101434,
129,7070,17111957,,8529,,0.0,8071,19102563,
130,81170,17114443,,9529,,0.0,8070,19102759,
131,8071,17122445,,5520,419878,,8071,19102920,
132,8070,17124352,,81171,419878,,8070,19102950,
133,71519,,0.0,81271,419878,,71519,,0.0
134,81519,,1.0,81270,419951,,81519,,3.0
135,91519,,0.0,7070,420060,,91519,,0.0
136,5521,17148443,,8071,420673,,5521,19157389,
137,8071,17251212,,81170,422879,,8071,19161438,
138,8070,17252096,,8070,424142,,8070,19162502,
139,7071,17268062,,71519,,0.0,9071,19163299,
140,7529,,0.0,81519,,0.0,7529,,0.0
141,8529,,1.0,91519,,0.0,8529,,1.0
142,9529,,0.0,5521,467879,,9529,,0.0
143,5520,17268063,,8071,517833,,5520,19163300,
144,81171,17268063,,8070,518081,,81171,19163300,
145,81271,17268063,,9071,520528,,81271,19163300,
146,81270,17268136,,7529,,0.0,81270,19163373,
147,7070,17268463,,8529,,1.0,9070,19163379,
148,7071,17268757,,9529,,0.0,9071,19163458,
149,7070,17268971,,5520,520529,,9070,19164153,
150,81170,17271064,,81171,520529,,8071,19165572,
151,8071,17272257,,81271,520529,,81170,19166301,
152,8070,17275037,,81270,520602,,8070,19167687,
153,71519,,0.0,9070,521631,,8071,19172087,
154,81519,,1.0,9071,521660,,8070,19172843,
155,91519,,0.0,81170,523530,,71519,,0.0
156,5521,17326064,,9070,525446,,81519,,1.0
157,8071,17335008,,8071,526829,,91519,,0.0
158,8070,17335266,,8070,529867,,5521,19216301,
159,8071,17335309,,8071,529890,,8071,19225300,
160,8070,17335325,,8070,530573,,8070,19226515,
161,8071,17335476,,71519,,0.0,9071,19227669,
162,8070,17336133,,81519,,2.0,7529,,0.0
163,9071,17338090,,91519,,0.0,8529,,1.0
164,7529,,0.0,5521,560530,,9529,,0.0
165,8529,,3.0,8071,13890492,,5520,19227670,
166,9529,,0.0,8070,13890608,,81171,19227670,
167,5520,17338090,,7071,13891324,,81271,19227670,
168,81171,17338091,,7529,,0.0,81270,19227743,
169,81271,17338091,,8529,,1.0,9070,19228743,
170,81270,17338164,,9529,,0.0,9071,19228815,
171,9070,17338289,,5520,13891325,,9070,19228847,
172,8071,17339123,,81171,13891325,,9071,19228887,
173,81170,17341092,,81271,13891325,,9070,19229192,
174,8070,17341896,,81270,13891398,,8071,19230078,
175,8071,17341927,,7070,13892365,,81170,19230671,
176,8070,17342380,,81170,13894326,,8070,19232700,
177,8071,17342419,,8071,13894464,,8071,19233351,
178,8070,17343609,,8070,13896228,,8070,19233915,
179,71519,,0.0,8071,13896392,,8071,19233938,
180,81519,,2.0,8070,13896479,,8070,19233975,
181,91519,,0.0,71519,,0.0,71519,,0.0
182,5521,17401092,,81519,,2.0,81519,,2.0
183,8071,17411818,,91519,,0.0,91519,,0.0
184,8070,17411840,,5521,13934326,,5521,19260672,
185,7071,17419611,,7071,14239458,,9071,19270019,
186,7529,,0.0,7529,,0.0,7529,,0.0
187,8529,,1.0,8529,,0.0,8529,,0.0
188,9529,,0.0,9529,,0.0,9529,,0.0
189,5520,17419611,,5520,14239458,,5520,19270020,
190,81171,17419612,,81171,14239459,,81171,19270020,
191,81271,17419612,,81271,14239459,,81271,19270020,
192,81270,17419685,,81270,14239532,,81270,19270093,
193,7070,17419900,,7070,14239611,,9070,19270120,
194,8071,17420920,,8071,14240203,,9071,19270482,
195,8070,17421003,,8070,14241851,,9070,19271054,
196,8071,17421068,,8071,14241957,,9071,19271202,
197,81170,17422613,,8070,14241989,,9070,19271351,
198,8070,17424025,,81170,14242460,,8071,19272515,
199,71519,,0.0,71519,,0.0,81170,19273021,
200,81519,,0.0,81519,,0.0,8070,19274694,
201,91519,,0.0,91519,,0.0,8071,19274750,
202,5521,17477613,,5521,14302460,,8070,19274817,
203,7071,17574550,,8071,14310067,,8071,19276128,
204,7529,,0.0,8070,14310429,,8070,19276953,
205,8529,,0.0,8071,14310607,,71519,,0.0
206,9529,,0.0,8070,14315856,,81519,,2.0
207,5520,17574551,,9071,14318474,,91519,,0.0
208,81171,17574551,,7529,,0.0,5521,19303021,
209,81271,17574551,,8529,,2.0,8071,19425673,
210,7070,17574577,,9529,,0.0,8070,19426810,
211,81270,17574624,,5520,14318475,,8071,19427603,
212,8071,17576993,,81171,14318475,,8070,19427644,
213,81170,17577552,,81271,14318475,,8071,19427682,
214,8070,17579765,,81270,14318548,,8070,19427811,
215,71519,,0.0,9070,14320138,,8071,19432493,
216,81519,,0.0,81170,14321476,,8070,19432677,
217,91519,,0.0,8071,14321484,,7071,19435736,
218,5521,17611552,,8070,14321565,,7529,,0.0
219,8071,17728990,,8071,14321599,,8529,,4.0
220,8070,17729203,,8070,14321640,,9529,,0.0
221,9071,17733128,,8071,14321661,,5520,19435737,
222,7529,,0.0,8070,14321856,,81171,19435738,
223,8529,,1.0,8071,14321894,,81271,19435738,
224,9529,,0.0,8070,14321917,,81270,19435811,
225,5520,17733129,,8071,14321988,,7070,19435857,
226,81171,17733130,,8070,14322034,,7071,19435913,
227,81271,17733130,,8071,14322099,,7070,19436049,
228,81270,17733203,,8070,14322128,,7071,19436097,
229,9070,17733301,,8071,14322196,,7070,19436581,
230,8071,17734307,,8070,14322248,,7071,19436759,
231,81170,17736131,,8071,14322299,,7070,19436963,
232,8070,17736389,,8070,14322380,,7071,19437451,
233,71519,,0.0,8071,14322493,,7070,19437511,
234,81519,,0.0,8070,14324296,,81170,19438739,
235,91519,,0.0,71519,,0.0,8071,19438964,
236,5521,17786131,,81519,,9.0,8070,19440598,
237,8071,17849845,,91519,,0.0,8071,19442546,
238,8070,17850241,,5521,14353476,,8070,19442881,
239,7071,17853212,,8071,14429130,,71519,,0.0
240,7529,,0.0,8070,14429398,,81519,,2.0
241,8529,,1.0,9071,14432179,,91519,,0.0
242,9529,,0.0,7529,,0.0,5521,19472739,
243,5520,17853213,,8529,,1.0,8071,19496188,
244,81171,17853213,,9529,,0.0,8070,19497134,
245,81271,17853213,,5520,14432180,,7071,19503388,
246,81270,17853286,,81171,14432180,,7529,,0.0
247,7070,17853339,,81271,14432180,,8529,,1.0
248,8071,17854542,,81270,14432253,,9529,,0.0
249,81170,17856214,,9070,14432416,,5520,19503389,
250,8070,17857120,,8071,14433419,,81171,19503389,
251,71519,,0.0,81170,14435181,,81271,19503389,
252,81519,,0.0,8070,14435935,,81270,19503462,
253,91519,,0.0,8071,14436023,,7070,19503540,
254,5521,17893214,,8070,14438211,,7071,19503583,
255,8071,17970652,,71519,,0.0,7070,19503879,
256,8070,17970960,,81519,,1.0,8071,19505009,
257,8071,17970983,,91519,,0.0,81170,19506390,
258,8070,17971113,,5521,14492181,,8070,19506772,
259,8071,17974959,,8071,14620200,,71519,,0.0
260,8070,17975506,,8070,14620400,,81519,,0.0
261,8071,17983678,,7071,14621358,,91519,,0.0
262,8070,17983884,,7529,,0.0,5521,19556390,
263,9071,17984645,,8529,,1.0,8071,29246170,
264,7529,,0.0,9529,,0.0,8070,29246901,
265,8529,,4.0,5520,14621359,,8071,29247025,
266,9529,,0.0,81171,14621360,,8070,29247049,
267,5520,17984646,,81271,14621360,,8071,29247124,
268,81171,17984646,,81270,14621433,,8070,29247155,
269,81271,17984646,,7070,14621481,,9071,29257338,
270,81270,17984719,,8071,14622205,,7529,,0.0
271,9070,17984777,,8070,14624217,,8529,,3.0
272,8071,17985757,,8071,14624277,,9529,,0.0
273,81170,17987647,,81170,14624361,,5520,29257339,
274,8070,17989464,,8070,14624458,,81171,29257339,
275,71519,,0.0,71519,,0.0,81271,29257339,
276,81519,,0.0,81519,,0.0,9070,29257393,
277,91519,,0.0,91519,,0.0,81270,29257412,
278,5521,18044647,,5521,14684361,,9071,29257465,
279,8071,18211113,,8071,14734918,,81170,29260340,
280,8070,18211201,,8070,14735153,,9070,29260514,
281,8071,18220379,,9071,14737938,,8071,29264461,
282,8070,18220419,,7529,,0.0,8070,29265794,
283,7071,18221691,,8529,,1.0,8071,29265812,
284,7529,,0.0,9529,,0.0,8070,29265904,
285,8529,,2.0,5520,14737939,,8071,29266343,
286,9529,,0.0,81171,14737940,,8070,29266842,
287,5520,18221691,,81271,14737940,,8071,29267354,
288,81171,18221692,,9070,14737970,,8070,29267759,
289,81271,18221692,,81270,14738013,,71519,,0.0
290,81270,18221765,,8071,14739093,,81519,,4.0
291,7070,18221834,,81170,14740941,,91519,,0.0
292,8071,18223412,,8070,14741049,,5521,29311340,
293,81170,18224693,,8071,14741062,,8071,29333110,
294,8070,18226154,,8070,14741175,,8070,29333655,
295,71519,,0.0,8071,14741216,,8071,29337079,
296,81519,,0.0,8070,14741434,,8070,29337217,
297,91519,,0.0,71519,,0.0,9071,29343264,
298,5521,18258693,,81519,,2.0,7529,,0.0
299,8071,18281869,,91519,,0.0,8529,,2.0
300,8070,18282009,,5521,14785941,,9529,,0.0
301,8071,18282813,,8071,15077218,,5520,29343265,
302,8070,18283072,,8070,15077486,,81171,29343265,
303,9071,18287177,,7071,15078113,,81271,29343265,
304,7529,,0.0,7529,,0.0,81270,29343338,
305,8529,,2.0,8529,,1.0,9070,29343846,
306,9529,,0.0,9529,,0.0,8071,29345014,
307,5520,18287178,,5520,15078114,,81170,29346266,
308,81171,18287178,,81171,15078115,,8070,29346594,
309,81271,18287178,,81271,15078115,,8071,29347090,
310,81270,18287251,,7070,15078150,,8070,29347703,
311,9070,18287411,,81270,15078188,,71519,,0.0
312,8071,18287982,,8071,15079421,,81519,,1.0
313,8070,18288043,,81170,15081116,,91519,,0.0
314,8071,18288077,,8070,15081948,,5521,29406266,
315,81170,18290179,,8071,15081982,,8071,29410810,
316,8070,18292457,,8070,15082180,,8070,29411323,
317,8071,18292574,,71519,,0.0,9071,29412534,
318,8070,18294903,,81519,,1.0,7529,,0.0
319,8071,18294969,,91519,,0.0,8529,,1.0
320,8070,18295382,,5521,15115116,,9529,,0.0
321,71519,,0.0,9071,15131160,,5520,29412535,
322,81519,,2.0,7529,,0.0,81171,29412535,
323,91519,,0.0,8529,,0.0,81271,29412535,
324,5521,18324179,,9529,,0.0,81270,29412608,
325,7071,20952128,,5520,15131161,,9070,29413251,
326,7529,,0.0,81171,15131162,,8071,29414206,
327,8529,,0.0,81271,15131162,,81170,29415536,
328,9529,,0.0,81270,15131235,,8070,29415795,
329,5520,20952129,,9070,15131410,,71519,,0.0
330,81171,20952129,,9071,15131424,,81519,,0.0
331,81271,20952129,,9070,15131602,,91519,,0.0
332,81270,20952202,,8071,15133152,,5521,29462536,
333,7070,20952665,,8070,15133512,,9071,31622166,
334,81170,20955130,,8071,15133544,,7529,,0.0
335,71519,,0.0,8070,15133608,,8529,,0.0
336,81519,,0.0,8071,15133633,,9529,,0.0
337,91519,,0.0,81170,15134163,,5520,31622167,
338,5521,21012130,,8070,15136210,,81171,31622168,
339,8071,21066588,,71519,,0.0,81271,31622168,
340,8070,21069339,,81519,,0.0,9070,31622210,
341,8071,21075901,,91519,,0.0,9071,31622239,
342,8070,21076024,,5521,15168163,,81270,31622241,
343,7071,21078930,,7071,31596855,,9070,31622796,
344,7529,,0.0,7529,,0.0,8071,31623940,
345,8529,,2.0,8529,,0.0,8070,31625099,
346,9529,,0.0,9529,,0.0,81170,31625169,
347,5520,21078930,,5520,31596856,,71519,,0.0
348,81171,21078931,,81171,31596856,,81519,,0.0
349,81271,21078931,,81271,31596856,,91519,,0.0
350,81270,21079004,,81270,31596929,,5521,31676169,
351,7070,21079170,,7070,31596954,,9071,31681231,
352,7071,21079435,,7071,31596987,,7529,,0.0
353,7070,21079565,,7070,31597235,,8529,,0.0
354,7071,21080074,,8071,31598832,,9529,,0.0
355,7070,21080184,,8070,31598913,,5520,31681231,
356,7071,21080399,,8071,31598931,,81171,31681232,
357,7070,21081003,,81170,31599857,,81271,31681232,
358,81170,21081932,,8070,31601360,,9070,31681268,
359,71519,,0.0,71519,,0.0,9071,31681285,
360,81519,,0.0,81519,,0.0,81270,31681305,
361,91519,,0.0,91519,,0.0,9070,31681580,
362,5521,21126932,,5521,31644857,,8071,31682853,
363,8071,21295891,,8071,31729293,,8070,31684215,
364,8070,21298787,,8070,31729481,,81170,31684233,
365,8071,21301178,,8071,31730393,,8071,31684250,
366,8070,21301212,,8070,31730410,,8070,31684375,
367,9071,21302731,,7071,31731567,,8071,31684391,
368,7529,,0.0,7529,,0.0,8070,31684420,
369,8529,,2.0,8529,,2.0,8071,31685042,
370,9529,,0.0,9529,,0.0,8070,31685458,
371,5520,21302732,,5520,31731568,,71519,,0.0
372,81171,21302733,,81171,31731569,,81519,,3.0
373,81271,21302733,,81271,31731569,,91519,,0.0
374,81270,21302806,,7070,31731607,,5521,31714233,
375,9070,21303624,,7071,31731634,,8071,33202796,
376,81170,21305734,,81270,31731642,,8070,33203613,
377,8071,21308167,,7070,31731743,,9071,33205027,
378,8070,21312087,,8071,31733820,,7529,,0.0
379,8071,21313059,,81170,31734571,,8529,,1.0
380,8070,21314483,,8070,31735459,,9529,,0.0
381,71519,,0.0,8071,31735499,,5520,33205027,
382,81519,,2.0,8070,31736225,,81171,33205028,
383,91519,,0.0,71519,,0.0,81271,33205028,
384,5521,21360734,,81519,,1.0,81270,33205101,
385,8071,21421279,,91519,,0.0,9070,33205118,
386,8070,21422200,,5521,31784571,,9071,33205164,
387,8071,21454487,,8071,31811109,,9070,33205663,
388,8070,21454701,,8070,31811345,,8071,33206711,
389,8071,21456024,,9071,31817486,,81170,33208029,
390,8070,21456423,,7529,,0.0,8070,33208393,
391,7071,21464444,,8529,,1.0,8071,33215320,
392,7529,,0.0,9529,,0.0,8070,33216032,
393,8529,,3.0,5520,31817486,,8071,33216418,
394,9529,,0.0,81171,31817487,,8070,33216943,
395,5520,21464445,,81271,31817487,,7071,33220446,
396,81171,21464446,,81270,31817560,,7070,33220519,
397,81271,21464446,,9070,31817827,,7071,33220564,
398,81270,21464519,,8071,31819069,,7070,33220610,
399,7070,21464806,,81170,31820488,,7071,33221314,
400,8071,21466200,,8070,31821532,,7070,33222512,
401,81170,21467447,,8071,31821623,,8071,33224821,
402,8070,21469085,,8070,31821837,,8070,33225039,
403,71519,,0.0,71519,,0.0,8071,33234269,
404,81519,,0.0,81519,,1.0,8070,33234601,
405,91519,,0.0,91519,,0.0,8071,33235216,
406,5521,21527447,,5521,31870488,,8070,33236426,
407,8071,21578489,,8071,32085582,,8071,33236899,
408,8070,21578773,,8070,32086215,,8070,33236952,
409,9071,21582523,,8071,32086567,,8071,33236996,
410,7529,,0.0,8070,32087827,,8070,33237400,
411,8529,,1.0,8071,32095655,,7071,33238730,
412,9529,,0.0,8070,32096194,,7070,33239255,
413,5520,21582524,,8071,32097537,,7071,33239279,
414,81171,21582525,,8070,32097762,,7070,33239441,
415,81271,21582525,,7071,32099974,,7071,33239848,
416,81270,21582598,,7529,,0.0,7070,33239924,
417,9070,21582778,,8529,,4.0,71519,,6.0
418,8071,21583632,,9529,,0.0,81519,,7.0
419,81170,21585526,,5520,32099975,,91519,,0.0
420,8070,21591437,,81171,32099976,,5521,33240029,
421,8071,21591676,,81271,32099976,,7071,33241187,
422,8070,21592178,,81270,32100049,,7529,,0.0
423,9071,21602537,,7070,32100933,,8529,,0.0
424,9070,21602799,,81170,32102977,,9529,,0.0
425,9071,21605082,,71519,,0.0,5520,33241188,
426,9070,21605268,,81519,,0.0,81171,33241188,
427,8071,21606499,,91519,,0.0,81271,33241188,
428,8070,21606614,,5521,32153977,,81270,33241261,
429,8071,21609441,,8071,32248056,,7070,33241947,
430,8070,21609638,,8070,32250277,,8071,33243058,
431,71519,,0.0,8071,32250870,,81170,33244189,
432,81519,,3.0,8070,32250957,,8070,33244567,
433,91519,,2.0,7071,32251789,,8071,33245149,
434,5521,21625526,,7529,,0.0,8070,33245746,
435,9071,27279725,,8529,,2.0,8071,33246263,
436,7529,,0.0,9529,,0.0,8070,33247237,
437,8529,,0.0,5520,32251790,,7071,33251472,
438,9529,,0.0,81171,32251790,,7070,33255996,
439,5520,27279726,,81271,32251790,,8071,33260966,
440,81171,27279727,,81270,32251863,,8070,33261146,
441,81271,27279727,,7070,32251951,,7071,33263789,
442,81270,27279800,,8071,32253460,,7070,33264005,
443,9070,27280011,,8070,32253745,,7071,33268045,
444,8071,27280996,,8071,32253774,,7070,33268170,
445,81170,27282728,,81170,32254791,,8071,33270355,
446,8070,27284169,,8070,32256184,,8070,33270785,
447,71519,,0.0,8071,32256372,,8071,33271580,
448,81519,,0.0,8070,32256406,,8070,33271866,
449,91519,,0.0,8071,32256455,,71519,,3.0
450,5521,27342728,,8070,32256878,,81519,,5.0
451,8071,27361559,,8071,32256985,,91519,,0.0
452,8070,27361792,,8070,32257366,,5521,33278189,
453,8071,27364248,,71519,,0.0,7071,33281521,
454,8070,27364416,,81519,,3.0,7529,,0.0
455,7071,27366053,,91519,,0.0,8529,,0.0
456,7529,,0.0,5521,32305792,,9529,,0.0
457,8529,,2.0,8071,32348818,,5520,33281522,
458,9529,,0.0,8070,32349105,,81171,33281523,
459,5520,27366054,,8071,32356901,,81271,33281523,
460,81171,27366054,,8070,32357401,,7070,33281541,
461,81271,27366054,,7071,32358999,,7071,33281590,
462,81270,27366127,,7529,,0.0,81270,33281596,
463,7070,27366262,,8529,,2.0,7070,33281605,
464,81170,27369055,,9529,,0.0,7071,33281789,
465,8071,27369747,,5520,32359000,,7070,33282217,
466,8070,27373476,,81171,32359000,,8071,33283490,
467,71519,,0.0,81271,32359000,,81170,33284524,
468,81519,,1.0,81270,32359073,,8070,33285080,
469,91519,,0.0,7070,32359161,,8071,33285102,
470,5521,27420055,,8071,32361572,,8070,33285149,
471,7071,27428845,,81170,32362001,,8071,33285230,
472,7529,,0.0,8070,32363533,,8070,33285307,
473,8529,,0.0,8071,32363960,,8071,33285995,
474,9529,,0.0,8070,32364072,,8070,33286024,
475,5520,27428846,,8071,32364156,,71519,,0.0
476,81171,27428846,,8070,32364342,,81519,,3.0
477,81271,27428846,,71519,,0.0,91519,,0.0
478,81270,27428919,,81519,,2.0,5521,33335524,
479,7070,27429227,,91519,,0.0,9071,33438739,
480,8071,27430948,,5521,32407001,,7529,,0.0
481,81170,27431847,,8071,32457686,,8529,,0.0
482,8070,27434759,,8070,32457804,,9529,,0.0
483,71519,,0.0,8071,32460261,,5520,33438740,
484,81519,,0.0,8070,32460312,,81171,33438741,
485,91519,,0.0,8071,32460610,,81271,33438741,
486,5521,27488847,,8070,32460645,,9070,33438775,
487,7071,29476801,,8071,32460664,,81270,33438814,
488,7529,,0.0,8070,32460730,,9071,33438895,
489,8529,,0.0,9071,32462111,,9070,33438922,
490,9529,,0.0,7529,,0.0,8071,33440376,
491,5520,29476802,,8529,,4.0,81170,33441742,
492,81171,29476802,,9529,,0.0,8070,33441902,
493,81271,29476802,,5520,32462112,,71519,,0.0
494,81270,29476875,,81171,32462112,,81519,,0.0
495,7070,29477338,,81271,32462112,,91519,,0.0
496,8071,29479737,,81270,32462185,,5521,33501742,
497,81170,29479803,,9070,32462249,,8071,33504759,
498,8070,29482247,,9071,32462270,,8070,33504897,
499,8071,29482285,,9070,32463110,,9071,33506541,
500,8070,29482455,,8071,32464128,,7529,,0.0
501,8071,29482499,,81170,32465113,,8529,,1.0
502,8070,29482861,,8070,32467444,,9529,,0.0
503,71519,,0.0,8071,32467484,,5520,33506542,
504,81519,,2.0,8070,32467760,,81171,33506543,
505,91519,,0.0,71519,,0.0,81271,33506543,
506,5521,29526803,,81519,,1.0,9070,33506562,
507,8071,31441801,,91519,,0.0,81270,33506616,
508,8070,31441931,,5521,32522113,,9071,33506650,
509,8071,31446428,,7071,32628189,,9070,33506682,
510,8070,31446967,,7529,,0.0,9071,33506762,
511,7071,31448065,,8529,,0.0,9070,33506776,
512,7529,,0.0,9529,,0.0,8071,33507729,
513,8529,,2.0,5520,32628190,,81170,33509544,
514,9529,,0.0,81171,32628191,,8070,33509787,
515,5520,31448066,,81271,32628191,,8071,33511576,
516,81171,31448066,,7070,32628232,,8070,33511612,
517,81271,31448066,,7071,32628245,,8071,33511708,
518,81270,31448139,,81270,32628264,,8070,33511747,
519,7070,31448416,,7070,32628459,,8071,33511831,
520,8071,31449891,,8071,32629223,,8070,33511909,
521,81170,31451067,,8070,32629778,,8071,33511961,
522,8070,31453040,,8071,32629807,,8070,33512000,
523,71519,,0.0,8070,32629850,,71519,,0.0
524,81519,,0.0,8071,32629899,,81519,,4.0
525,91519,,0.0,81170,32631192,,91519,,0.0
526,5521,31483067,,8070,32631373,,5521,33549544,
527,8071,33463148,,8071,32631424,,8071,33556260,
528,8070,33463217,,8070,32631847,,8070,33556364,
529,8071,33463230,,71519,,0.0,9071,33560777,
530,8070,33463416,,81519,,1.0,7529,,0.0
531,7071,33464629,,91519,,0.0,8529,,1.0
532,7529,,0.0,5521,32668192,,9529,,0.0
533,8529,,2.0,8071,32696456,,5520,33560777,
534,9529,,0.0,8070,32696601,,81171,33560778,
535,5520,33464630,,9071,32700987,,81271,33560778,
536,81171,33464631,,7529,,0.0,81270,33560851,
537,81271,33464631,,8529,,1.0,9070,33561405,
