Box Number,6,6,6,9,9,9,10,10,10
Columns,event_code,timestamp,counter,event_code,timestamp,counter,event_code,timestamp,counter
0,Start Date, 07/28/2020,,Start Date, 07/28/2020,,Start Date, 07/28/2020,
1,Start Time, 16-34-40,,Start Time, 16-36-35,,Start Time, 16-37-23,
2,Mouse Line, 234,,Mouse Line, 240,,Mouse Line, 232,
3,Experiment, Group10,,Experiment, Group10,,Experiment, Group10,
4,Paradigm, P1,,Paradigm, P1,,Paradigm, P1,
5,Group, cre-,,Group, cre+,,Group, cre-,
6,Sex, male,,Sex, female,,Sex, male,
7,Subject, 234,,Subject, 240,,Subject, 232,
8,Box Number, 6,,Box Number, 9,,Box Number, 10,
9,0113,220,,0113,226,,0113,228,
10,Paradigm, G5_P1_vF,,Paradigm, G5_P1_vF,,Paradigm, G5_P1_vF,
255,81271,11219044,,8070,4008908,,8070,22035158,
256,81270,11219117,,8071,4008933,,8071,22035673,
257,8070,11219128,,8070,4008995,,8070,22035728,
258,8071,11219167,,8071,4009037,,81170,22036459,
259,8070,11219236,,8070,4009086,,71519,,0.0
260,8071,11220904,,8071,4009108,,81519,,0.0
261,8070,11221096,,8070,4009199,,91519,,0.0
262,81170,11222045,,8071,4009217,,5521,22073459,
263,8071,11223378,,8070,4009602,,8071,22229301,
264,8070,11223578,,8071,4009645,,7529,,0.0
265,8071,11230388,,8070,4009664,,8529,,0.0
266,8070,11231023,,81170,4011226,,9529,,0.0
267,71519,,0.0,8071,4011873,,5520,22229301,
268,81519,,2.0,8070,4011881,,81171,22229302,
269,91519,,0.0,8071,4011956,,81271,22229302,
270,5521,11262045,,8070,4011987,,8070,22229340,
271,7071,12178429,,8071,4012048,,81270,22229376,
272,7070,12178460,,8070,4012112,,81170,22232303,
273,7071,12178557,,8071,4012160,,9071,22265274,
274,7070,12178596,,8070,4012209,,9070,22265366,
275,7071,12178682,,8071,4012247,,9071,22265498,
276,7070,12178745,,8070,4012647,,9070,22265721,
277,7071,12180153,,8071,4013461,,71519,,0.0
278,7070,12180882,,8070,4013508,,81519,,0.0
279,7071,12180935,,8071,4013565,,91519,,2.0
280,7070,12181670,,8070,4013742,,5521,22266303,
281,7071,15294536,,8071,4014112,,9071,22374005,
282,7070,15294562,,8070,4014125,,9070,22374217,
283,7071,15294625,,8071,4014172,,8071,22376395,
284,7070,15294651,,8070,4014247,,7529,,0.0
285,9071,15339410,,8071,4014277,,8529,,0.0
286,9070,15340520,,8070,4014333,,9529,,1.0
287,9071,15346837,,8071,4016007,,5520,22376396,
288,9070,15347168,,8070,4016037,,81171,22376396,
289,9071,15351159,,8071,4016079,,81271,22376396,
290,9070,15351494,,8070,4016295,,81270,22376469,
291,9071,15352421,,8071,4016575,,8070,22378166,
292,9070,15353321,,8070,4016897,,8071,22378222,
293,8071,15356309,,8071,4017778,,8070,22378251,
294,7529,,7.0,8070,4018320,,8071,22378530,
295,8529,,0.0,8071,4018765,,8070,22378552,
296,9529,,4.0,8070,4018804,,81170,22379397,
297,5520,15356310,,8071,4018842,,71519,,0.0
298,81171,15356310,,8070,4018956,,81519,,0.0
299,81271,15356310,,8071,4018968,,91519,,0.0
300,81270,15356383,,8070,4019048,,5521,22439397,
301,8070,15358074,,8071,4021367,,9071,23120349,
302,81170,15359311,,8070,4022283,,9070,23120370,
303,71519,,0.0,8071,4023846,,9071,23120471,
304,81519,,0.0,8070,4023971,,9070,23120695,
305,91519,,0.0,9071,4037870,,8071,23123412,
306,5521,15409311,,9070,4039267,,7529,,0.0
307,9071,15424174,,71519,,0.0,8529,,0.0
308,9070,15424489,,81519,,19.0,9529,,2.0
309,9071,15424514,,91519,,1.0,5520,23123412,
310,9070,15424745,,5521,4071226,,81171,23123414,
311,8071,16898985,,8071,4136427,,81271,23123414,
312,7529,,0.0,7529,,0.0,81270,23123487,
313,8529,,0.0,8529,,0.0,8070,23124955,
314,9529,,2.0,9529,,0.0,8071,23125278,
315,5520,16898985,,5520,4136428,,8070,23125359,
316,81171,16898987,,81171,4136428,,81170,23126415,
317,81271,16898987,,81271,4136428,,8071,23126590,
318,81270,16899060,,81270,4136501,,8070,23127640,
319,8070,16899062,,8070,4136876,,8071,23127672,
320,8071,16900331,,81170,4139429,,8070,23127682,
321,8070,16900345,,7071,4175033,,8071,23128420,
322,81170,16901988,,7070,4175584,,8070,23128485,
323,8071,16909297,,71519,,1.0,8071,23128554,
324,8070,16909500,,81519,,0.0,8070,23128582,
325,8071,16912773,,91519,,0.0,8071,23128646,
326,8070,16912868,,5521,4189429,,8070,23129694,
327,8071,16918840,,8071,7988240,,8071,23129873,
328,8070,16919272,,7529,,0.0,8070,23130361,
329,8071,16919601,,8529,,0.0,8071,23131082,
330,8070,16919689,,9529,,0.0,8070,23131777,
331,71519,,0.0,5520,7988241,,71519,,0.0
332,81519,,4.0,81171,7988241,,81519,,7.0
333,91519,,0.0,81271,7988241,,91519,,0.0
334,5521,16956988,,8070,7988269,,5521,23186415,
335,7071,18412916,,81270,7988314,,8071,23201927,
336,7070,18413000,,8071,7988367,,7529,,0.0
337,7071,18413050,,8070,7990217,,8529,,0.0
338,7070,18414142,,81170,7991242,,9529,,0.0
339,7071,18415688,,71519,,0.0,5520,23201928,
340,7070,18416678,,81519,,0.0,81171,23201928,
341,7071,18417390,,91519,,0.0,81271,23201928,
342,7070,18418631,,5521,8023242,,81270,23202001,
343,7071,18434017,,9071,8535266,,8070,23203718,
344,7070,18434051,,9070,8535938,,8071,23204595,
345,7071,18434130,,8071,8541801,,81170,23204929,
346,7070,18434774,,7529,,0.0,8070,23205229,
347,7071,18434850,,8529,,0.0,8071,23205787,
348,7070,18434875,,9529,,1.0,8070,23206355,
349,7071,18435141,,5520,8541801,,8071,23207800,
350,7070,18435994,,81171,8541802,,8070,23208303,
351,7071,18436024,,81271,8541802,,8071,23213506,
352,7070,18436681,,8070,8541837,,8070,23213542,
353,7071,18437670,,81270,8541875,,8071,23213640,
354,7070,18438743,,8071,8542460,,8070,23214132,
355,7071,18438899,,8070,8542637,,8071,23214777,
356,7070,18444424,,8071,8542797,,8070,23215219,
357,7071,18444511,,8070,8542968,,8071,23216608,
358,7070,18446275,,8071,8543007,,8070,23216633,
359,8071,18451569,,8070,8544660,,8071,23216694,
360,7529,,12.0,8071,8544686,,8070,23217840,
361,8529,,0.0,8070,8544706,,8071,23217858,
362,9529,,0.0,81170,8544803,,8070,23217871,
363,5520,18451570,,8071,8545367,,8071,23217958,
364,81171,18451570,,8070,8545641,,8070,23218107,
365,81271,18451570,,8071,8545686,,8071,23218575,
366,81270,18451643,,8070,8545754,,8070,23218918,
367,81170,18454571,,8071,8546462,,8071,23220685,
368,8070,18454811,,8070,8547092,,8070,23220809,
369,8071,18462106,,8071,8547624,,8071,23222160,
370,8070,18463560,,8070,8550450,,8070,23222457,
371,9071,18487590,,8071,8551012,,71519,,0.0
372,9070,18487913,,8070,8552710,,81519,,12.0
373,71519,,0.0,8071,8553423,,91519,,0.0
374,81519,,1.0,8070,8553978,,5521,23236929,
375,91519,,1.0,8071,8554014,,8071,23488274,
376,5521,18514571,,8070,8554034,,7529,,0.0
377,7071,18562586,,8071,8554092,,8529,,0.0
378,7070,18563886,,8070,8554315,,9529,,0.0
379,7071,18563900,,8071,8554646,,5520,23488274,
380,7070,18565078,,8070,8558829,,81171,23488275,
381,7071,18565143,,71519,,0.0,81271,23488275,
382,7070,18565206,,81519,,9.0,81270,23488348,
383,7071,18568279,,91519,,0.0,8070,23490770,
384,7070,18568320,,5521,8594803,,8071,23491212,
385,7071,18568667,,8071,8847902,,81170,23491276,
386,7070,18569784,,7529,,0.0,8070,23492105,
387,7071,18569846,,8529,,0.0,8071,23499248,
388,7070,18570949,,9529,,0.0,8070,23499929,
389,8071,18579296,,5520,8847903,,8071,23500168,
390,7529,,6.0,81171,8847903,,8070,23500603,
391,8529,,0.0,81271,8847903,,8071,23502125,
392,9529,,0.0,81270,8847976,,8070,23502145,
393,5520,18579297,,8070,8848949,,8071,23502170,
394,81171,18579297,,8071,8849396,,8070,23502216,
395,81271,18579297,,8070,8850465,,8071,23502344,
396,8070,18579333,,81170,8850904,,8070,23503183,
397,81270,18579371,,8071,8850919,,8071,23517531,
398,8071,18579409,,8070,8852768,,8070,23517910,
399,8070,18579438,,8071,8853123,,8071,23518235,
400,8071,18579768,,8070,8853151,,8070,23518681,
401,81170,18582298,,8071,8853679,,71519,,0.0
402,8070,18583716,,8070,8855939,,81519,,7.0
403,8071,18585024,,8071,8856026,,91519,,0.0
404,8070,18590094,,8070,8856062,,5521,23528276,
405,8071,18609487,,8071,8856333,,9071,23558544,
406,8070,18609763,,8070,8856384,,9070,23558906,
407,8071,18610057,,8071,8856547,,9071,23562065,
408,8070,18610114,,8070,8856806,,9070,23568538,
409,8071,18610157,,8071,8856820,,8071,23571115,
410,8070,18611591,,8070,8857373,,7529,,0.0
411,71519,,0.0,71519,,0.0,8529,,0.0
412,81519,,4.0,81519,,7.0,9529,,2.0
413,91519,,0.0,91519,,0.0,5520,23571116,
414,5521,18614298,,5521,8910904,,81171,23571117,
415,8071,18615776,,9071,10615697,,81271,23571117,
416,7529,,0.0,9070,10616027,,81270,23571190,
417,8529,,0.0,8071,10619397,,8070,23573491,
418,9529,,0.0,7529,,0.0,81170,23574118,
419,5520,18615777,,8529,,0.0,8071,23586692,
420,81171,18615777,,9529,,1.0,8070,23586705,
421,81271,18615777,,5520,10619398,,8071,23586767,
422,81270,18615851,,81171,10619399,,8070,23587696,
423,81170,18618778,,81271,10619399,,71519,,0.0
424,8070,18619022,,81270,10619472,,81519,,2.0
425,8071,18620165,,8070,10619711,,91519,,0.0
426,8070,18622445,,81170,10622400,,5521,23634118,
427,8071,18622458,,71519,,0.0,8071,23804164,
428,8070,18622513,,81519,,0.0,7529,,0.0
429,8071,18622599,,91519,,0.0,8529,,0.0
430,8070,18622675,,5521,10682400,,9529,,0.0
431,8071,18622694,,9071,10995090,,5520,23804165,
432,8070,18624119,,9070,10995992,,81171,23804165,
433,8071,18650475,,8071,10999375,,81271,23804165,
434,8070,18654772,,7529,,0.0,81270,23804238,
435,8071,18655592,,8529,,0.0,8070,23805378,
436,8070,18655670,,9529,,1.0,8071,23805512,
437,8071,18655944,,5520,10999376,,8070,23805849,
438,8070,18656039,,81171,10999377,,81170,23807166,
439,8071,18656559,,81271,10999377,,7071,23808174,
440,8070,18656587,,81270,10999450,,7070,23808287,
441,8071,18656666,,8070,10999855,,8071,23811516,
442,8070,18657827,,8071,10999918,,8070,23811729,
443,8071,18662286,,8070,11000134,,8071,23811745,
444,8070,18662370,,81170,11002378,,8070,23813297,
445,8071,18663541,,71519,,0.0,8071,23813916,
