Box Number,6,6,6,9,9,9,10,10,10
Columns,event_code,timestamp,counter,event_code,timestamp,counter,event_code,timestamp,counter
0,Start Date, 08/14/2020,,Start Date, 08/14/2020,,Start Date, 08/14/2020,
1,Start Time, 16-53-30,,Start Time, 16-55-19,,Start Time, 17-00-07,
2,Mouse Line, 234,,Mouse Line, 240,,Mouse Line, 232,
3,Experiment, Group10,,Experiment, Group10,,Experiment, Group10,
4,Paradigm, P6-3,,Paradigm, P6-3,,Paradigm, P6-3,
5,Group, cre-,,Group, cre+,,Group, cre-,
6,Sex, male,,Sex, female,,Sex, male,
7,Subject, 234,,Subject, 240,,Subject, 232,
8,Box Number, 6,,Box Number, 9,,Box Number, 10,
9,0113,1380,,0113,221,,0113,227,
10,Paradigm,G5_P6.3_v2,,Paradigm,G5_P6.3_v2,,Paradigm,G5_P6.3_v2,
11,Trial_Duration,1500,,Trial_Duration,1500,,Trial_Duration,1500,
12,Delay_Window,3000,,Delay_Window,3000,,Delay_Window,3000,
203,8071,3709962,,7071,17171397,,5521,711809,
204,8070,3709986,,71170,17171398,,8071,716944,
205,71559,,0.0,81271,17171398,,7529,,0.0
206,81559,,1.0,81270,17171471,,8529,,0.0
207,91559,,0.0,7070,17171488,,9529,,0.0
208,71171,3710609,,8071,17171788,,5520,716945,
209,71540,3712110,,81170,17174400,,8070,717477,
210,8071,3725287,,71549,,0.0,7071,717889,
211,8070,3726123,,81549,,1.0,7070,718029,
212,8071,3728599,,91549,,0.0,8071,719904,
213,8070,3728650,,8070,17174751,,71559,,1.0
214,8071,3728777,,71519,,0.0,81559,,1.0
215,8070,3729052,,81519,,0.0,91559,,0.0
216,8071,3750807,,91519,,0.0,91171,719945,
217,8070,3750861,,5521,17234400,,8070,720081,
218,71519,,0.0,8071,17237604,,9071,720703,
219,81519,,4.0,7529,,0.0,91170,720703,
220,91519,,0.0,8529,,0.0,81271,720703,
221,5521,3772110,,9529,,0.0,9070,720761,
222,8071,3773331,,5520,17237605,,81270,720776,
223,7529,,0.0,8070,17237744,,8071,721196,
224,8529,,0.0,71559,,0.0,81170,723704,
225,9529,,0.0,81559,,0.0,71549,,0.0
226,5520,3773332,,91559,,0.0,81549,,1.0
227,8070,3773415,,91171,17240605,,91549,,0.0
228,8071,3775499,,8071,17241734,,8070,732585,
229,8070,3775628,,91160,17241734,,7071,754921,
230,71559,,0.0,8070,17241790,,7070,755622,
231,81559,,1.0,8071,17241832,,71519,,1.0
232,91559,,0.0,8070,17241849,,81519,,0.0
233,91171,3776332,,9071,17242401,,91519,,0.0
234,9071,3777035,,9070,17242632,,5521,760704,
235,91170,3777035,,9071,17242767,,8071,762835,
236,81271,3777036,,9070,17243105,,7529,,0.0
237,9070,3777084,,71519,,0.0,8529,,0.0
238,81270,3777110,,81519,,1.0,9529,,0.0
239,8071,3777638,,91519,,2.0,5520,762835,
240,81170,3780037,,5521,17271735,,8070,763156,
241,71549,,0.0,8071,17415377,,71559,,0.0
242,81549,,1.0,7529,,0.0,81559,,0.0
243,91549,,0.0,8529,,0.0,91559,,0.0
244,8070,3796107,,9529,,0.0,91171,765835,
245,71519,,0.0,5520,17415378,,9071,766989,
246,81519,,0.0,8070,17415405,,91170,766989,
247,91519,,0.0,71559,,0.0,81271,766989,
248,5521,3810037,,81559,,0.0,81270,767062,
249,8071,3813476,,91559,,0.0,9070,767142,
250,7529,,0.0,91171,17418378,,8071,767519,
251,8529,,0.0,9071,17419098,,81170,769990,
252,9529,,0.0,91170,17419098,,71549,,0.0
253,5520,3813477,,81271,17419099,,81549,,1.0
254,8070,3813900,,81270,17419172,,91549,,0.0
255,8071,3815573,,9070,17419174,,8070,778334,
256,8070,3816015,,8071,17419552,,71519,,0.0
257,8071,3816201,,81170,17422100,,81519,,0.0
258,71559,,0.0,71549,,0.0,91519,,0.0
259,81559,,2.0,81549,,1.0,5521,803990,
260,91559,,0.0,91549,,0.0,8071,900701,
261,91171,3816477,,8070,17424399,,7529,,0.0
262,8070,3817422,,8071,17435956,,8529,,0.0
263,91540,3817978,,8070,17437884,,9529,,0.0
264,71519,,0.0,8071,17442951,,5520,900701,
265,81519,,0.0,8070,17443005,,8070,900887,
266,91519,,0.0,8071,17443023,,8071,903409,
267,5521,3877978,,8070,17443215,,8070,903455,
268,8071,3879424,,71519,,0.0,8071,903638,
269,7529,,0.0,81519,,3.0,8070,903696,
270,8529,,0.0,91519,,0.0,71559,,0.0
271,9529,,0.0,5521,17482100,,81559,,2.0
272,5520,3879425,,8071,17482348,,91559,,0.0
273,8070,3879739,,7529,,0.0,91171,903701,
274,71559,,0.0,8529,,0.0,9071,904108,
275,81559,,0.0,9529,,0.0,91170,904108,
276,91559,,0.0,5520,17482349,,81271,904109,
277,91171,3882425,,8070,17482644,,81270,904182,
278,91540,3883926,,8071,17485173,,9070,904257,
279,8071,3884122,,71559,,0.0,8071,904553,
280,8070,3884277,,81559,,1.0,81170,907110,
281,9071,3885213,,91559,,0.0,71549,,0.0
282,9070,3886077,,91171,17485349,,81549,,1.0
283,71519,,0.0,91540,17486850,,91549,,0.0
284,81519,,1.0,8070,17486860,,8070,916884,
285,91519,,1.0,71519,,0.0,7071,928159,
286,5521,3913926,,81519,,0.0,7070,928233,
287,8071,5501461,,91519,,0.0,7071,928248,
288,7529,,0.0,5521,17516850,,7070,929764,
289,8529,,0.0,8071,17553242,,71519,,2.0
290,9529,,0.0,7529,,0.0,81519,,0.0
291,5520,5501462,,8529,,0.0,91519,,0.0
