Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/03 event_code: x071,134.0,335.0,65.0,534.0,8.0,659.0,221.0,888.0,27.0,366.0,188.0,581.0
2020/08/03 event_code: x520,0.0,136.0,0.0,136.0,0.0,124.0,0.0,124.0,0.0,106.0,0.0,106.0
2020/08/03 counter: xx529,0.0,0.0,1.0,1.0,2.0,0.0,38.0,40.0,0.0,0.0,57.0,57.0
2020/08/03 event_code: x271,0.0,137.0,0.0,137.0,0.0,121.0,0.0,121.0,0.0,108.0,0.0,108.0
2020/08/03 event_code: x2271,0.0,137.0,0.0,137.0,0.0,121.0,0.0,121.0,0.0,108.0,0.0,108.0
2020/08/03 event_code: x1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x2589,0.0,16.0,0.0,16.0,0.0,27.0,0.0,27.0,0.0,11.0,0.0,11.0
2020/08/03 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x2519,14.0,42.0,22.0,78.0,4.0,357.0,62.0,423.0,28.0,135.0,10.0,173.0
2020/08/03 counter: x1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 counter: x2549,15.0,131.0,9.0,155.0,0.0,163.0,3.0,166.0,1.0,111.0,11.0,123.0
2020/08/03 counter: x1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x2170,106.0,132.0,31.0,269.0,3.0,122.0,119.0,244.0,1.0,109.0,108.0,218.0
2020/08/03 event_code: x1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/03 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
