Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/15 event_code: x071,86.0,480.0,999.0,1565.0,167.0,1237.0,139.0,1543.0,189.0,553.0,190.0,932.0
2020/08/15 event_code: x520,0.0,240.0,0.0,240.0,0.0,179.0,0.0,179.0,0.0,138.0,0.0,138.0
2020/08/15 counter: xx529,3.0,0.0,178.0,181.0,20.0,0.0,9.0,29.0,27.0,0.0,42.0,69.0
2020/08/15 event_code: x271,0.0,140.0,0.0,140.0,0.0,142.0,0.0,142.0,0.0,100.0,0.0,100.0
2020/08/15 event_code: x2271,0.0,140.0,0.0,140.0,0.0,142.0,0.0,142.0,0.0,100.0,0.0,100.0
2020/08/15 event_code: x1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 counter: x2519,30.0,64.0,299.0,393.0,44.0,801.0,43.0,888.0,82.0,261.0,42.0,385.0
2020/08/15 counter: x1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 counter: x2559,7.0,41.0,402.0,450.0,26.0,75.0,3.0,104.0,23.0,28.0,72.0,123.0
2020/08/15 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 counter: x2549,4.0,141.0,15.0,160.0,9.0,151.0,11.0,171.0,7.0,111.0,7.0,125.0
2020/08/15 counter: x1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 event_code: x2170,46.0,142.0,94.0,282.0,67.0,141.0,75.0,283.0,57.0,105.0,43.0,205.0
2020/08/15 event_code: x1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/15 event_code: x160,25.0,0.0,3.0,28.0,4.0,0.0,5.0,9.0,2.0,0.0,3.0,5.0
2020/08/15 event_code: x2540,53.0,0.0,11.0,64.0,27.0,0.0,9.0,36.0,14.0,0.0,19.0,33.0
2020/08/15 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
