Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/12 event_code: x071,92.0,484.0,68.0,644.0,106.0,850.0,105.0,1061.0,72.0,539.0,103.0,714.0
2020/08/12 event_code: x520,0.0,172.0,0.0,172.0,0.0,207.0,0.0,207.0,0.0,174.0,0.0,174.0
2020/08/12 counter: xx529,1.0,0.0,0.0,1.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,1.0
2020/08/12 event_code: x271,0.0,125.0,0.0,125.0,0.0,177.0,0.0,177.0,0.0,131.0,0.0,131.0
2020/08/12 event_code: x2271,0.0,125.0,0.0,125.0,0.0,177.0,0.0,177.0,0.0,131.0,0.0,131.0
2020/08/12 event_code: x1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x2519,19.0,164.0,10.0,193.0,13.0,452.0,7.0,472.0,21.0,192.0,20.0,233.0
2020/08/12 counter: x1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x2549,2.0,125.0,2.0,129.0,5.0,181.0,3.0,189.0,0.0,138.0,2.0,140.0
2020/08/12 counter: x1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 event_code: x2170,70.0,128.0,54.0,252.0,88.0,170.0,88.0,346.0,52.0,133.0,80.0,265.0
2020/08/12 event_code: x1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 event_code: x160,11.0,0.0,7.0,18.0,14.0,0.0,9.0,23.0,15.0,0.0,3.0,18.0
2020/08/12 event_code: x2540,13.0,0.0,12.0,25.0,11.0,0.0,5.0,16.0,15.0,0.0,7.0,22.0
2020/08/12 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
