Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/13 event_code: x071,126.0,547.0,110.0,783.0,119.0,895.0,118.0,1132.0,82.0,550.0,82.0,714.0
2020/08/13 event_code: x520,0.0,259.0,0.0,259.0,0.0,256.0,0.0,256.0,0.0,156.0,0.0,156.0
2020/08/13 counter: xx529,4.0,0.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x271,0.0,191.0,0.0,191.0,0.0,195.0,0.0,195.0,0.0,132.0,0.0,132.0
2020/08/13 event_code: x2271,0.0,191.0,0.0,191.0,0.0,195.0,0.0,195.0,0.0,132.0,0.0,132.0
2020/08/13 event_code: x1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x2519,18.0,89.0,11.0,118.0,11.0,401.0,11.0,423.0,19.0,243.0,6.0,268.0
2020/08/13 counter: x1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x2549,4.0,192.0,5.0,201.0,9.0,210.0,6.0,225.0,3.0,135.0,4.0,142.0
2020/08/13 counter: x1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x2170,97.0,188.0,95.0,380.0,98.0,198.0,100.0,396.0,61.0,132.0,70.0,263.0
2020/08/13 event_code: x1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x160,11.0,0.0,10.0,21.0,19.0,0.0,15.0,34.0,8.0,0.0,4.0,12.0
2020/08/13 event_code: x2540,25.0,0.0,22.0,47.0,21.0,0.0,7.0,28.0,7.0,0.0,8.0,15.0
2020/08/13 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
