Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/09 event_code: x071,122.0,476.0,115.0,713.0,100.0,711.0,104.0,915.0,133.0,1919.0,117.0,2169.0
2020/08/09 event_code: x520,0.0,196.0,0.0,196.0,0.0,149.0,0.0,149.0,0.0,191.0,0.0,191.0
2020/08/09 counter: xx529,1.0,0.0,4.0,5.0,6.0,0.0,15.0,21.0,6.0,0.0,1.0,7.0
2020/08/09 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 event_code: x1270,0.0,195.0,0.0,195.0,0.0,149.0,0.0,149.0,0.0,191.0,0.0,191.0
2020/08/09 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 counter: x1589,1.0,18.0,1.0,20.0,1.0,57.0,2.0,60.0,1.0,24.0,1.0,26.0
2020/08/09 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 counter: x1519,8.0,66.0,2.0,76.0,14.0,325.0,9.0,348.0,27.0,1456.0,11.0,1494.0
2020/08/09 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 counter: x1549,11.0,196.0,14.0,221.0,5.0,180.0,3.0,188.0,7.0,248.0,5.0,260.0
2020/08/09 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 event_code: x1170,101.0,94.0,101.0,296.0,74.0,75.0,74.0,223.0,92.0,99.0,92.0,283.0
2020/08/09 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/09 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
