Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/13 event_code: x071,134.0,588.0,119.0,841.0,125.0,959.0,127.0,1211.0,88.0,585.0,84.0,757.0
2020/08/13 event_code: x520,0.0,274.0,0.0,274.0,0.0,275.0,0.0,275.0,0.0,166.0,0.0,166.0
2020/08/13 counter: xx529,4.0,0.0,2.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x1270,0.0,205.0,0.0,205.0,0.0,210.0,0.0,210.0,0.0,137.0,0.0,137.0
2020/08/13 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x1519,18.0,91.0,10.0,119.0,11.0,425.0,12.0,448.0,19.0,266.0,7.0,292.0
2020/08/13 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 counter: x1549,5.0,205.0,6.0,216.0,10.0,223.0,6.0,239.0,3.0,140.0,5.0,148.0
2020/08/13 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x1170,104.0,101.0,104.0,309.0,103.0,107.0,103.0,313.0,65.0,72.0,65.0,202.0
2020/08/13 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/13 event_code: x1540,25.0,0.0,23.0,48.0,21.0,0.0,8.0,29.0,8.0,0.0,8.0,16.0
