Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/12 event_code: x071,96.0,498.0,71.0,665.0,109.0,901.0,107.0,1117.0,75.0,551.0,109.0,735.0
2020/08/12 event_code: x520,0.0,179.0,0.0,179.0,0.0,218.0,0.0,218.0,0.0,177.0,0.0,177.0
2020/08/12 counter: xx529,1.0,0.0,0.0,1.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,1.0
2020/08/12 event_code: x2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 event_code: x1270,0.0,130.0,0.0,130.0,0.0,179.0,0.0,179.0,0.0,137.0,0.0,137.0
2020/08/12 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x1519,20.0,170.0,11.0,201.0,13.0,468.0,7.0,488.0,21.0,217.0,20.0,258.0
2020/08/12 counter: x2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 counter: x1549,2.0,130.0,3.0,135.0,5.0,192.0,3.0,200.0,0.0,142.0,2.0,144.0
2020/08/12 event_code: x2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 event_code: x1170,73.0,57.0,73.0,203.0,90.0,89.0,90.0,269.0,53.0,84.0,53.0,190.0
2020/08/12 event_code: x2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 event_code: x2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/12 event_code: x1540,15.0,0.0,15.0,30.0,11.0,0.0,5.0,16.0,15.0,0.0,7.0,22.0
